locus_tag	ftype	gene	EC_number	product
SRR5929605_02742	gene	gnd		
SRR5929605_02743	CDS	ugd	1.1.1.22	UDP-glucose 6-dehydrogenase
SRR5929605_02743	gene	ugd		
SRR5929605_02744	CDS	wzzB		Chain length determinant protein
SRR5929605_02744	gene	wzzB		
SRR5929605_02745	CDS	hisI	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase
SRR5929605_02745	gene	hisI		
SRR5929605_02746	CDS	hisF	4.1.3.-	Imidazole glycerol phosphate synthase subunit HisF
SRR5929605_02746	gene	hisF		
SRR5929605_02747	CDS	hisA	5.3.1.16	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
SRR5929605_02747	gene	hisA		
SRR5929605_02748	CDS	hisH	2.4.2.-	Imidazole glycerol phosphate synthase subunit HisH
SRR5929605_02748	gene	hisH		
SRR5929605_02749	CDS	hisB		Histidine biosynthesis bifunctional protein HisB
SRR5929605_02749	gene	hisB		
SRR5929605_02750	CDS	hisC	2.6.1.9	Histidinol-phosphate aminotransferase
SRR5929605_02750	gene	hisC		
SRR5929605_02751	CDS	hisD	1.1.1.23	Histidinol dehydrogenase
SRR5929605_02751	gene	hisD		
SRR5929605_02752	CDS	hisG	2.4.2.17	ATP phosphoribosyltransferase
SRR5929605_02752	gene	hisG		
SRR5929605_02753	CDS			hypothetical protein
SRR5929605_02753	gene			
SRR5929605_02754	CDS	yhaJ_2		HTH-type transcriptional regulator YhaJ
SRR5929605_02754	gene	yhaJ_2		
SRR5929605_02755	CDS	plaP		Low-affinity putrescine importer PlaP
SRR5929605_02755	gene	plaP		
SRR5929605_02756	CDS	sbcB	3.1.11.1	Exodeoxyribonuclease I
SRR5929605_02756	gene	sbcB		
SRR5929605_02757	CDS	sopA	2.3.2.26	E3 ubiquitin-protein ligase SopA
SRR5929605_02757	gene	sopA		
SRR5929605_02758	CDS	psrA		Polysulfide reductase chain A
SRR5929605_02758	gene	psrA		
SRR5929605_02759	CDS	ydhX_2		putative ferredoxin-like protein YdhX
SRR5929605_02759	gene	ydhX_2		
SRR5929605_02760	CDS			hypothetical protein
SRR5929605_02760	gene			
SRR5929605_02761	CDS	dacD	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacD
SRR5929605_02761	gene	dacD		
SRR5929605_02762	CDS	sbmC		DNA gyrase inhibitor
SRR5929605_02762	gene	sbmC		
SRR5929605_02763	CDS	yeeA		Inner membrane protein YeeA
SRR5929605_02763	gene	yeeA		
SRR5929605_02764	CDS			hypothetical protein
SRR5929605_02764	gene			
SRR5929605_02765	CDS	pduX	2.7.1.177	L-threonine kinase
SRR5929605_02765	gene	pduX		
SRR5929605_02766	CDS	pduW	2.7.2.15	putative propionate kinase
SRR5929605_02766	gene	pduW		
SRR5929605_02767	CDS	pduV_1		Propanediol utilization protein PduV
SRR5929605_02767	gene	pduV_1		
SRR5929605_02768	CDS	pduU		Propanediol utilization protein PduU
SRR5929605_02768	gene	pduU		
SRR5929605_02769	CDS	ccmK2		Carbon dioxide-concentrating mechanism protein CcmK 
SRR5929605_02769	gene	ccmK2		
SRR5929605_02770	CDS	rsxC_2		Electron transport complex subunit RsxC
SRR5929605_02770	gene	rsxC_2		
SRR5929605_02771	CDS	adhE_1		Aldehyde-alcohol dehydrogenase
SRR5929605_02771	gene	adhE_1		
SRR5929605_02772	CDS	adhE_2		Aldehyde-alcohol dehydrogenase
SRR5929605_02772	gene	adhE_2		
SRR5929605_02773	CDS	yvqK	2.5.1.17	Cob(I)yrinic acid a,c-diamide adenosyltransferase
SRR5929605_02773	gene	yvqK		
SRR5929605_02774	CDS	ccmL		Carbon dioxide concentrating mechanism protein CcmL
SRR5929605_02774	gene	ccmL		
SRR5929605_02775	CDS			hypothetical protein
SRR5929605_02775	gene			
SRR5929605_02776	CDS	pduL	2.3.1.222	Phosphate propanoyltransferase
SRR5929605_02776	gene	pduL		
SRR5929605_02777	CDS	ccmK1		Carbon dioxide-concentrating mechanism protein CcmK 
SRR5929605_02777	gene	ccmK1		
SRR5929605_02778	CDS	pduA_1		Propanediol utilization protein PduA
SRR5929605_02778	gene	pduA_1		
SRR5929605_02779	CDS			hypothetical protein
SRR5929605_02779	gene			
SRR5929605_02780	CDS	ddrA_3		Diol dehydratase-reactivating factor alpha subunit
SRR5929605_02780	gene	ddrA_3		
SRR5929605_02781	CDS	pduE	4.2.1.28	Propanediol dehydratase small subunit
SRR5929605_02781	gene	pduE		
SRR5929605_02782	CDS	pduD	4.2.1.28	Propanediol dehydratase medium subunit
SRR5929605_02782	gene	pduD		
SRR5929605_02783	CDS	pduC	4.2.1.28	Propanediol dehydratase large subunit
SRR5929605_02783	gene	pduC		
SRR5929605_02784	CDS	pduB		Propanediol utilization protein PduB
SRR5929605_02784	gene	pduB		
SRR5929605_02785	CDS	pduA_2		Propanediol utilization protein PduA
SRR5929605_02785	gene	pduA_2		
SRR5929605_02786	CDS	pduF		Propanediol diffusion facilitator
SRR5929605_02786	gene	pduF		
SRR5929605_02787	CDS	araC_1		Arabinose operon regulatory protein
SRR5929605_02787	gene	araC_1		
SRR5929605_02788	CDS	cbiA	6.3.5.11	Cobyrinate a,c-diamide synthase
SRR5929605_02788	gene	cbiA		
SRR5929605_02789	CDS	cobD_2		Cobalamin biosynthesis protein CobD
SRR5929605_02789	gene	cobD_2		
SRR5929605_02790	CDS	cbiC	5.4.99.60	Cobalt-precorrin-8 methylmutase
SRR5929605_02790	gene	cbiC		
SRR5929605_02791	CDS	cbiD	2.1.1.195	Cobalt-precorrin-5B C(1)-methyltransferase
SRR5929605_02791	gene	cbiD		
SRR5929605_02792	CDS	cbiE	2.1.1.289	Cobalt-precorrin-7 C(5)-methyltransferase
SRR5929605_02792	gene	cbiE		
SRR5929605_02793	CDS	cbiT	2.1.1.196	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
SRR5929605_02793	gene	cbiT		
SRR5929605_02794	CDS	cbiF	2.1.1.271	Cobalt-precorrin-4 C(11)-methyltransferase
SRR5929605_02794	gene	cbiF		
SRR5929605_02795	CDS	cbiG	3.7.1.12	Cobalt-precorrin-5A hydrolase
SRR5929605_02795	gene	cbiG		
SRR5929605_02796	CDS	cbiH	2.1.1.-	putative cobalt-factor III C(17)-methyltransferase
SRR5929605_02796	gene	cbiH		
SRR5929605_02797	CDS	cbiJ	1.3.1.106	Cobalt-precorrin-6A reductase
SRR5929605_02797	gene	cbiJ		
SRR5929605_02798	CDS	cbiK	4.99.1.3	Sirohydrochlorin cobaltochelatase
SRR5929605_02798	gene	cbiK		
SRR5929605_02799	CDS	cbiL	2.1.1.151	Cobalt-precorrin-2 C(20)-methyltransferase
SRR5929605_02799	gene	cbiL		
SRR5929605_02800	CDS	cbiM		Cobalt transport protein CbiM
SRR5929605_02800	gene	cbiM		
SRR5929605_02801	CDS	cbiN		Cobalt transport protein CbiN
SRR5929605_02801	gene	cbiN		
SRR5929605_02802	CDS	cbiQ		Cobalt transport protein CbiQ
SRR5929605_02802	gene	cbiQ		
SRR5929605_02803	CDS	cbiO	3.6.3.-	Cobalt import ATP-binding protein CbiO
SRR5929605_02803	gene	cbiO		
SRR5929605_02804	CDS	cobQ		Cobyric acid synthase
SRR5929605_02804	gene	cobQ		
SRR5929605_02805	CDS	cobU	2.7.1.156	Bifunctional adenosylcobalamin biosynthesis protein CobU
SRR5929605_02805	gene	cobU		
SRR5929605_02806	CDS	cobS	2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase
SRR5929605_02806	gene	cobS		
SRR5929605_02807	CDS	cobT	2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
SRR5929605_02807	gene	cobT		
SRR5929605_02808	CDS	erfK	2.-.-.-	putative L,D-transpeptidase ErfK/SrfK
SRR5929605_02808	gene	erfK		
SRR5929605_02809	tRNA			tRNA-Asn(gtt)
SRR5929605_02809	gene			
SRR5929605_02810	CDS	yeeO		putative FMN/FAD exporter YeeO
SRR5929605_02810	gene	yeeO		
SRR5929605_02811	tRNA			tRNA-Asn(gtt)
SRR5929605_02811	gene			
SRR5929605_02812	CDS			hypothetical protein
SRR5929605_02812	gene			
SRR5929605_02813	CDS	amn	3.2.2.4	AMP nucleosidase
SRR5929605_02813	gene	amn		
SRR5929605_02814	CDS			hypothetical protein
SRR5929605_02814	gene			
SRR5929605_02815	CDS			hypothetical protein
SRR5929605_02815	gene			
SRR5929605_02816	CDS	esiB_4		Secretory immunoglobulin A-binding protein EsiB
SRR5929605_02816	gene	esiB_4		
SRR5929605_02817	CDS			hypothetical protein
SRR5929605_02817	gene			
SRR5929605_02818	CDS			hypothetical protein
SRR5929605_02818	gene			
SRR5929605_02819	tRNA			tRNA-Asn(gtt)
SRR5929605_02819	gene			
SRR5929605_02820	tRNA			tRNA-Asn(gtt)
SRR5929605_02820	gene			
SRR5929605_02821	CDS	mtfA		Protein MtfA
SRR5929605_02821	gene	mtfA		
SRR5929605_02822	tRNA			tRNA-Ser(cga)
SRR5929605_02822	gene			
SRR5929605_02823	CDS			hypothetical protein
SRR5929605_02823	gene			
SRR5929605_02824	CDS			hypothetical protein
SRR5929605_02824	gene			
SRR5929605_02825	CDS			hypothetical protein
SRR5929605_02825	gene			
SRR5929605_02826	CDS			hypothetical protein
SRR5929605_02826	gene			
SRR5929605_02827	CDS			hypothetical protein
SRR5929605_02827	gene			
SRR5929605_02828	CDS			hypothetical protein
SRR5929605_02828	gene			
SRR5929605_02829	CDS			hypothetical protein
SRR5929605_02829	gene			
SRR5929605_02830	CDS			hypothetical protein
SRR5929605_02830	gene			
SRR5929605_02831	CDS			hypothetical protein
SRR5929605_02831	gene			
SRR5929605_02832	CDS			hypothetical protein
SRR5929605_02832	gene			
SRR5929605_02833	CDS			putative HTH-type transcriptional regulator
SRR5929605_02833	gene			
SRR5929605_02834	CDS			hypothetical protein
SRR5929605_02834	gene			
SRR5929605_02835	CDS			hypothetical protein
SRR5929605_02835	gene			
SRR5929605_02836	CDS			hypothetical protein
SRR5929605_02836	gene			
SRR5929605_02837	CDS			hypothetical protein
SRR5929605_02837	gene			
SRR5929605_02838	CDS			hypothetical protein
SRR5929605_02838	gene			
SRR5929605_02839	CDS			hypothetical protein
SRR5929605_02839	gene			
SRR5929605_02840	CDS			hypothetical protein
SRR5929605_02840	gene			
SRR5929605_02841	CDS	rusA	3.1.22.4	Crossover junction endodeoxyribonuclease RusA
SRR5929605_02841	gene	rusA		
SRR5929605_02842	CDS			hypothetical protein
SRR5929605_02842	gene			
SRR5929605_02843	CDS	eutS		Ethanolamine utilization protein EutS
SRR5929605_02843	gene	eutS		
SRR5929605_02844	CDS	pduV_2		Propanediol utilization protein PduV
SRR5929605_02844	gene	pduV_2		
SRR5929605_02845	CDS	eutQ		Ethanolamine utilization protein EutQ
SRR5929605_02845	gene	eutQ		
SRR5929605_02846	CDS			hypothetical protein
SRR5929605_02846	gene			
SRR5929605_02847	CDS	eutD		Ethanolamine utilization protein EutD
SRR5929605_02847	gene	eutD		
SRR5929605_02848	CDS	eutM		Ethanolamine utilization protein EutM
SRR5929605_02848	gene	eutM		
SRR5929605_02849	CDS	eutN		Ethanolamine utilization protein EutN
SRR5929605_02849	gene	eutN		
SRR5929605_02850	CDS	adhE_3		Aldehyde-alcohol dehydrogenase
SRR5929605_02850	gene	adhE_3		
SRR5929605_02851	CDS	ftsA_1		Cell division protein FtsA
SRR5929605_02851	gene	ftsA_1		
SRR5929605_02852	CDS	mdh_1	1.1.1.244	NAD-dependent methanol dehydrogenase
SRR5929605_02852	gene	mdh_1		
SRR5929605_02853	CDS			hypothetical protein
SRR5929605_02853	gene			
SRR5929605_02854	CDS			hypothetical protein
SRR5929605_02854	gene			
SRR5929605_02855	CDS	eutB	4.3.1.7	Ethanolamine ammonia-lyase heavy chain
SRR5929605_02855	gene	eutB		
SRR5929605_02856	CDS	eutC	4.3.1.7	Ethanolamine ammonia-lyase light chain
SRR5929605_02856	gene	eutC		
SRR5929605_02857	CDS	eutL		Ethanolamine utilization protein EutL
SRR5929605_02857	gene	eutL		
SRR5929605_02858	CDS	eutK		Ethanolamine utilization protein EutK
SRR5929605_02858	gene	eutK		
SRR5929605_02859	CDS			hypothetical protein
SRR5929605_02859	gene			
SRR5929605_02860	CDS			hypothetical protein
SRR5929605_02860	gene			
SRR5929605_02861	CDS			hypothetical protein
SRR5929605_02861	gene			
SRR5929605_02862	CDS	hemF	1.3.3.3	Oxygen-dependent coproporphyrinogen-III oxidase
SRR5929605_02862	gene	hemF		
SRR5929605_02863	CDS	amiA	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiA
SRR5929605_02863	gene	amiA		
SRR5929605_02864	CDS	ypeA	2.3.1.-	Acetyltransferase YpeA
SRR5929605_02864	gene	ypeA		
SRR5929605_02865	CDS	yfeZ		Inner membrane protein YfeZ
SRR5929605_02865	gene	yfeZ		
SRR5929605_02866	CDS			hypothetical protein
SRR5929605_02866	gene			
SRR5929605_02867	CDS	yfeX	1.11.1.-	putative deferrochelatase/peroxidase YfeX
SRR5929605_02867	gene	yfeX		
SRR5929605_02868	CDS	fabG2	1.-.-.-	putative oxidoreductase
SRR5929605_02868	gene	fabG2		
SRR5929605_02869	CDS	cysP		Thiosulfate-binding protein
SRR5929605_02869	gene	cysP		
SRR5929605_02870	CDS	cysT		Sulfate transport system permease protein CysT
SRR5929605_02870	gene	cysT		
SRR5929605_02871	CDS	cysW_1		Sulfate transport system permease protein CysW
SRR5929605_02871	gene	cysW_1		
SRR5929605_02872	CDS	cysA_1	3.6.3.25	Sulfate/thiosulfate import ATP-binding protein CysA
SRR5929605_02872	gene	cysA_1		
SRR5929605_02873	CDS	cysM	2.5.1.47	Cysteine synthase B
SRR5929605_02873	gene	cysM		
SRR5929605_02874	CDS			hypothetical protein
SRR5929605_02874	gene			
SRR5929605_02875	CDS			hypothetical protein
SRR5929605_02875	gene			
SRR5929605_02876	CDS			hypothetical protein
SRR5929605_02876	gene			
SRR5929605_02877	CDS	norG		HTH-type transcriptional regulator NorG
SRR5929605_02877	gene	norG		
SRR5929605_02878	CDS	pdxK	2.7.1.35	Pyridoxine/pyridoxal/pyridoxamine kinase
SRR5929605_02878	gene	pdxK		
SRR5929605_02879	CDS			hypothetical protein
SRR5929605_02879	gene			
SRR5929605_02880	CDS	crr	2.7.1.199	PTS system glucose-specific EIIA component
SRR5929605_02880	gene	crr		
SRR5929605_02881	CDS	ptsI_1	2.7.3.9	Phosphoenolpyruvate-protein phosphotransferase
SRR5929605_02881	gene	ptsI_1		
SRR5929605_02882	CDS	ptsH_2	2.7.11.-	Phosphocarrier protein HPr
SRR5929605_02882	gene	ptsH_2		
SRR5929605_02883	CDS	cysK	2.5.1.47	Cysteine synthase A
SRR5929605_02883	gene	cysK		
SRR5929605_02884	CDS	cysZ		Sulfate transporter CysZ
SRR5929605_02884	gene	cysZ		
SRR5929605_02885	CDS	zipA		Cell division protein ZipA
SRR5929605_02885	gene	zipA		
SRR5929605_02886	CDS	ligA	6.5.1.2	DNA ligase
SRR5929605_02886	gene	ligA		
SRR5929605_02887	CDS			hypothetical protein
SRR5929605_02887	gene			
SRR5929605_02888	CDS			hypothetical protein
SRR5929605_02888	gene			
SRR5929605_02889	CDS	oxyR_2		Hydrogen peroxide-inducible genes activator
SRR5929605_02889	gene	oxyR_2		
SRR5929605_02890	CDS			hypothetical protein
SRR5929605_02890	gene			
SRR5929605_02891	CDS	xapA	2.4.2.1	Purine nucleoside phosphorylase 2
SRR5929605_02891	gene	xapA		
SRR5929605_02892	CDS	xapB		Xanthosine permease
SRR5929605_02892	gene	xapB		
SRR5929605_02893	CDS			hypothetical protein
SRR5929605_02893	gene			
SRR5929605_02894	CDS	hcaR_2		Hca operon transcriptional activator HcaR
SRR5929605_02894	gene	hcaR_2		
SRR5929605_02895	tRNA			tRNA-Lys(ttt)
SRR5929605_02895	gene			
SRR5929605_02896	tRNA			tRNA-Val(tac)
SRR5929605_02896	gene			
SRR5929605_02897	tRNA			tRNA-Val(tac)
SRR5929605_02897	gene			
SRR5929605_02898	tRNA			tRNA-Val(tac)
SRR5929605_02898	gene			
SRR5929605_02899	CDS	gltX	6.1.1.17	Glutamate--tRNA ligase
SRR5929605_02899	gene	gltX		
SRR5929605_02900	CDS			hypothetical protein
SRR5929605_02900	gene			
SRR5929605_02901	CDS			hypothetical protein
SRR5929605_02901	gene			
SRR5929605_02902	tRNA			tRNA-Ala(ggc)
SRR5929605_02902	gene			
SRR5929605_02903	tRNA			tRNA-Ala(ggc)
SRR5929605_02903	gene			
SRR5929605_02904	CDS	yfgF_1	3.1.4.52	Cyclic di-GMP phosphodiesterase YfgF
SRR5929605_02904	gene	yfgF_1		
SRR5929605_02905	CDS	nupC		Nucleoside permease NupC
SRR5929605_02905	gene	nupC		
SRR5929605_02906	CDS	mntH		Divalent metal cation transporter MntH
SRR5929605_02906	gene	mntH		
SRR5929605_02907	CDS			hypothetical protein
SRR5929605_02907	gene			
SRR5929605_02908	CDS	gpr_2	1.1.1.-	L-glyceraldehyde 3-phosphate reductase
SRR5929605_02908	gene	gpr_2		
SRR5929605_02909	CDS	ipdC	4.1.1.74	Indole-3-pyruvate decarboxylase
SRR5929605_02909	gene	ipdC		
SRR5929605_02910	CDS	yfeO		Putative ion-transport protein YfeO
SRR5929605_02910	gene	yfeO		
SRR5929605_02911	CDS	glk	2.7.1.2	Glucokinase
SRR5929605_02911	gene	glk		
SRR5929605_02912	CDS	alaC	2.6.1.2	Glutamate-pyruvate aminotransferase AlaC
SRR5929605_02912	gene	alaC		
SRR5929605_02913	CDS	lpxP	2.3.1.242	Lipid A biosynthesis palmitoleoyltransferase
SRR5929605_02913	gene	lpxP		
SRR5929605_02914	CDS			hypothetical protein
SRR5929605_02914	gene			
SRR5929605_02915	CDS			hypothetical protein
SRR5929605_02915	gene			
SRR5929605_02916	CDS	pgtP		Phosphoglycerate transporter protein
SRR5929605_02916	gene	pgtP		
SRR5929605_02917	CDS	pgtC		Phosphoglycerate transport regulatory protein PgtC
SRR5929605_02917	gene	pgtC		
SRR5929605_02918	CDS	pgtB	2.7.13.3	Phosphoglycerate transport system sensor protein PgtB
SRR5929605_02918	gene	pgtB		
SRR5929605_02919	CDS	dctD		C4-dicarboxylate transport transcriptional regulatory protein DctD
SRR5929605_02919	gene	dctD		
SRR5929605_02920	CDS			hypothetical protein
SRR5929605_02920	gene			
SRR5929605_02921	CDS	pla	3.4.23.48	Coagulase/fibrinolysin
SRR5929605_02921	gene	pla		
SRR5929605_02922	tRNA			tRNA-Arg(cct)
SRR5929605_02922	gene			
SRR5929605_02923	CDS	yfdC		Inner membrane protein YfdC
SRR5929605_02923	gene	yfdC		
SRR5929605_02924	CDS	mlaA		putative phospholipid-binding lipoprotein MlaA
SRR5929605_02924	gene	mlaA		
SRR5929605_02925	CDS	fadL		Long-chain fatty acid transport protein
SRR5929605_02925	gene	fadL		
SRR5929605_02926	CDS			hypothetical protein
SRR5929605_02926	gene			
SRR5929605_02927	CDS	fadI	2.3.1.16	3-ketoacyl-CoA thiolase
SRR5929605_02927	gene	fadI		
SRR5929605_02928	CDS	fadJ		Fatty acid oxidation complex subunit alpha
SRR5929605_02928	gene	fadJ		
SRR5929605_02929	CDS	sixA	3.1.3.-	Phosphohistidine phosphatase SixA
SRR5929605_02929	gene	sixA		
SRR5929605_02930	CDS	mutS2	3.1.-.-	Endonuclease MutS2
SRR5929605_02930	gene	mutS2		
SRR5929605_02931	CDS	prmB	2.1.1.298	50S ribosomal protein L3 glutamine methyltransferase
SRR5929605_02931	gene	prmB		
SRR5929605_02932	CDS	aroC	4.2.3.5	Chorismate synthase
SRR5929605_02932	gene	aroC		
SRR5929605_02933	CDS	mepA	3.4.24.-	Penicillin-insensitive murein endopeptidase
SRR5929605_02933	gene	mepA		
SRR5929605_02934	CDS			hypothetical protein
SRR5929605_02934	gene			
SRR5929605_02935	CDS	epmC	1.14.-.-	Elongation factor P hydroxylase
SRR5929605_02935	gene	epmC		
SRR5929605_02936	CDS			hypothetical protein
SRR5929605_02936	gene			
SRR5929605_02937	CDS	mnmC		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
SRR5929605_02937	gene	mnmC		
SRR5929605_02938	CDS	fabB	2.3.1.41	3-oxoacyl-[acyl-carrier-protein] synthase 1
SRR5929605_02938	gene	fabB		
SRR5929605_02939	CDS			hypothetical protein
SRR5929605_02939	gene			
SRR5929605_02940	CDS			hypothetical protein
SRR5929605_02940	gene			
SRR5929605_02941	CDS			hypothetical protein
SRR5929605_02941	gene			
SRR5929605_02942	CDS			hypothetical protein
SRR5929605_02942	gene			
SRR5929605_02943	CDS			hypothetical protein
SRR5929605_02943	gene			
SRR5929605_02944	CDS	garP		putative galactarate transporter
SRR5929605_02944	gene	garP		
SRR5929605_02945	CDS	flk		Flagellar regulator flk
SRR5929605_02945	gene	flk		
SRR5929605_02946	CDS	pdxB	1.1.1.290	Erythronate-4-phosphate dehydrogenase
SRR5929605_02946	gene	pdxB		
SRR5929605_02947	CDS	usg		USG-1 protein
SRR5929605_02947	gene	usg		
SRR5929605_02948	CDS	truA	5.4.99.12	tRNA pseudouridine synthase A
SRR5929605_02948	gene	truA		
SRR5929605_02949	CDS			putative membrane protein
SRR5929605_02949	gene			
SRR5929605_02950	CDS	accD	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
SRR5929605_02950	gene	accD		
SRR5929605_02951	CDS	folC	6.3.2.12	Dihydrofolate synthase/folylpolyglutamate synthase
SRR5929605_02951	gene	folC		
SRR5929605_02952	CDS	dedD		Cell division protein DedD
SRR5929605_02952	gene	dedD		
SRR5929605_02953	CDS	cvpA		Colicin V production protein
SRR5929605_02953	gene	cvpA		
SRR5929605_02954	CDS	purF	2.4.2.14	Amidophosphoribosyltransferase
SRR5929605_02954	gene	purF		
SRR5929605_02955	CDS	rocR		Arginine utilization regulatory protein RocR
SRR5929605_02955	gene	rocR		
SRR5929605_02956	CDS	lysA_2	4.1.1.20	Diaminopimelate decarboxylase
SRR5929605_02956	gene	lysA_2		
SRR5929605_02957	CDS	gadC		Glutamate/gamma-aminobutyrate antiporter
SRR5929605_02957	gene	gadC		
SRR5929605_02958	CDS	orr	5.1.1.12	Ornithine racemase
SRR5929605_02958	gene	orr		
SRR5929605_02959	CDS	rocC		Amino-acid permease RocC
SRR5929605_02959	gene	rocC		
SRR5929605_02960	CDS	ubiX	2.5.1.129	Flavin prenyltransferase UbiX
SRR5929605_02960	gene	ubiX		
SRR5929605_02961	CDS	argT		Lysine/arginine/ornithine-binding periplasmic protein
SRR5929605_02961	gene	argT		
SRR5929605_02962	CDS	hisJ		Histidine-binding periplasmic protein
SRR5929605_02962	gene	hisJ		
SRR5929605_02963	CDS	hisQ		Histidine transport system permease protein HisQ
SRR5929605_02963	gene	hisQ		
SRR5929605_02964	CDS	hisM		Histidine transport system permease protein HisM
SRR5929605_02964	gene	hisM		
SRR5929605_02965	CDS	hisP		Histidine transport ATP-binding protein HisP
SRR5929605_02965	gene	hisP		
SRR5929605_02966	CDS			Epimerase family protein
SRR5929605_02966	gene			
SRR5929605_02967	CDS	yfcG_2	1.8.4.-	Disulfide-bond oxidoreductase YfcG
SRR5929605_02967	gene	yfcG_2		
SRR5929605_02968	CDS	yfcF	2.5.1.18	Glutathione S-transferase YfcF
SRR5929605_02968	gene	yfcF		
SRR5929605_02969	CDS	yfcE	3.1.4.-	Phosphodiesterase YfcE
SRR5929605_02969	gene	yfcE		
SRR5929605_02970	CDS	yfcD	3.6.-.-	putative Nudix hydrolase YfcD
SRR5929605_02970	gene	yfcD		
SRR5929605_02971	CDS	gntR_4		HTH-type transcriptional regulator GntR
SRR5929605_02971	gene	gntR_4		
SRR5929605_02972	CDS	ulaC_3	2.7.1.194	Ascorbate-specific PTS system EIIA component
SRR5929605_02972	gene	ulaC_3		
SRR5929605_02973	CDS			hypothetical protein
SRR5929605_02973	gene			
SRR5929605_02974	CDS	ulaA_2		Ascorbate-specific PTS system EIIC component
SRR5929605_02974	gene	ulaA_2		
SRR5929605_02975	CDS	tktA_2	2.2.1.1	Transketolase 1
SRR5929605_02975	gene	tktA_2		
SRR5929605_02976	CDS	dxs_2	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase
SRR5929605_02976	gene	dxs_2		
SRR5929605_02977	CDS			hypothetical protein
SRR5929605_02977	gene			
SRR5929605_02978	CDS	pta	2.3.1.8	Phosphate acetyltransferase
SRR5929605_02978	gene	pta		
SRR5929605_02979	CDS	ackA	2.7.2.1	Acetate kinase
SRR5929605_02979	gene	ackA		
SRR5929605_02980	CDS			hypothetical protein
SRR5929605_02980	gene			
SRR5929605_02981	CDS			hypothetical protein
SRR5929605_02981	gene			
SRR5929605_02982	CDS	yfbT	3.1.3.23	Sugar phosphatase YfbT
SRR5929605_02982	gene	yfbT		
SRR5929605_02983	CDS	sdcS_2		Sodium-dependent dicarboxylate transporter SdcS
SRR5929605_02983	gene	sdcS_2		
SRR5929605_02984	CDS	yfbR	3.1.3.89	5'-deoxynucleotidase YfbR
SRR5929605_02984	gene	yfbR		
SRR5929605_02985	CDS	alaA	2.6.1.2	Glutamate-pyruvate aminotransferase AlaA
SRR5929605_02985	gene	alaA		
SRR5929605_02986	CDS	gltC_1		HTH-type transcriptional regulator GltC
SRR5929605_02986	gene	gltC_1		
SRR5929605_02987	CDS	ndhC	1.6.5.-	NAD(P)H-quinone oxidoreductase subunit 3
SRR5929605_02987	gene	ndhC		
SRR5929605_02988	CDS	nuoB	1.6.5.11	NADH-quinone oxidoreductase subunit B
SRR5929605_02988	gene	nuoB		
SRR5929605_02989	CDS	nuoC	1.6.5.11	NADH-quinone oxidoreductase subunit C/D
SRR5929605_02989	gene	nuoC		
SRR5929605_02990	CDS	nuoE	1.6.5.11	NADH-quinone oxidoreductase subunit E
SRR5929605_02990	gene	nuoE		
SRR5929605_02991	CDS	nuoF	1.6.5.11	NADH-quinone oxidoreductase subunit F
SRR5929605_02991	gene	nuoF		
SRR5929605_02992	CDS	nuoG	1.6.5.11	NADH-quinone oxidoreductase subunit G
SRR5929605_02992	gene	nuoG		
SRR5929605_02993	CDS	nuoH	1.6.5.11	NADH-quinone oxidoreductase subunit H
SRR5929605_02993	gene	nuoH		
SRR5929605_02994	CDS	nuoI_2	1.6.5.11	NADH-quinone oxidoreductase subunit I
SRR5929605_02994	gene	nuoI_2		
SRR5929605_02995	CDS	nuoJ	1.6.5.11	NADH-quinone oxidoreductase subunit J
SRR5929605_02995	gene	nuoJ		
SRR5929605_02996	CDS	nuoK	1.6.5.11	NADH-quinone oxidoreductase subunit K
SRR5929605_02996	gene	nuoK		
SRR5929605_02997	CDS	nuoL	1.6.5.11	NADH-quinone oxidoreductase subunit L
SRR5929605_02997	gene	nuoL		
SRR5929605_02998	CDS	nuoM	1.6.5.11	NADH-quinone oxidoreductase subunit M
SRR5929605_02998	gene	nuoM		
SRR5929605_02999	CDS	nuoN	1.6.5.11	NADH-quinone oxidoreductase subunit N
SRR5929605_02999	gene	nuoN		
SRR5929605_03000	CDS			hypothetical protein
SRR5929605_03000	gene			
SRR5929605_03001	CDS	cheV		Chemotaxis protein CheV
SRR5929605_03001	gene	cheV		
SRR5929605_03002	CDS	rbn_2	3.1.-.-	Ribonuclease BN
SRR5929605_03002	gene	rbn_2		
SRR5929605_03003	CDS		2.3.1.-	Acetyltransferase
SRR5929605_03003	gene			
SRR5929605_03004	CDS			hypothetical protein
SRR5929605_03004	gene			
SRR5929605_03005	CDS	menF	5.4.4.2	Isochorismate synthase MenF
SRR5929605_03005	gene	menF		
