locus_tag	ftype	gene	EC_number	product
SRR4176676_02026	gene	fliZ		
SRR4176676_02027	CDS	fliA		RNA polymerase sigma factor FliA
SRR4176676_02027	gene	fliA		
SRR4176676_02028	CDS	fliV		Flagellar biosynthetic protein FliV
SRR4176676_02028	gene	fliV		
SRR4176676_02029	CDS	fliC_1		Flagellin
SRR4176676_02029	gene	fliC_1		
SRR4176676_02030	CDS	fliD		Flagellar hook-associated protein 2
SRR4176676_02030	gene	fliD		
SRR4176676_02031	CDS	fliS		Flagellar protein FliS
SRR4176676_02031	gene	fliS		
SRR4176676_02032	CDS	fliT		Flagellar protein FliT
SRR4176676_02032	gene	fliT		
SRR4176676_02033	CDS	amyA	3.2.1.1	Cytoplasmic alpha-amylase
SRR4176676_02033	gene	amyA		
SRR4176676_02034	CDS			hypothetical protein
SRR4176676_02034	gene			
SRR4176676_02035	CDS			hypothetical protein
SRR4176676_02035	gene			
SRR4176676_02036	CDS	tusA_2	2.8.1.-	Sulfurtransferase TusA
SRR4176676_02036	gene	tusA_2		
SRR4176676_02037	CDS			hypothetical protein
SRR4176676_02037	gene			
SRR4176676_02038	CDS	fliE		Flagellar hook-basal body complex protein FliE
SRR4176676_02038	gene	fliE		
SRR4176676_02039	CDS	fliF		Flagellar M-ring protein
SRR4176676_02039	gene	fliF		
SRR4176676_02040	CDS	fliG		Flagellar motor switch protein FliG
SRR4176676_02040	gene	fliG		
SRR4176676_02041	CDS	fliH		Flagellar assembly protein FliH
SRR4176676_02041	gene	fliH		
SRR4176676_02042	CDS	fliI	3.6.3.14	Flagellum-specific ATP synthase
SRR4176676_02042	gene	fliI		
SRR4176676_02043	CDS	fliJ		Flagellar FliJ protein
SRR4176676_02043	gene	fliJ		
SRR4176676_02044	CDS	fliK		Flagellar hook-length control protein
SRR4176676_02044	gene	fliK		
SRR4176676_02045	CDS			hypothetical protein
SRR4176676_02045	gene			
SRR4176676_02046	CDS	fliM		Flagellar motor switch protein FliM
SRR4176676_02046	gene	fliM		
SRR4176676_02047	CDS	fliN		Flagellar motor switch protein FliN
SRR4176676_02047	gene	fliN		
SRR4176676_02048	CDS	fliO		Flagellar protein FliO
SRR4176676_02048	gene	fliO		
SRR4176676_02049	CDS	fliP_2		Flagellar biosynthetic protein FliP
SRR4176676_02049	gene	fliP_2		
SRR4176676_02050	CDS			hypothetical protein
SRR4176676_02050	gene			
SRR4176676_02051	CDS			hypothetical protein
SRR4176676_02051	gene			
SRR4176676_02052	CDS	rcsA_1		Transcriptional regulatory protein RcsA
SRR4176676_02052	gene	rcsA_1		
SRR4176676_02053	CDS	dsrB		Protein DsrB
SRR4176676_02053	gene	dsrB		
SRR4176676_02054	CDS			hypothetical protein
SRR4176676_02054	gene			
SRR4176676_02055	CDS	yedP	3.1.3.70	Mannosyl-3-phosphoglycerate phosphatase
SRR4176676_02055	gene	yedP		
SRR4176676_02056	CDS	yedQ	2.7.7.65	putative diguanylate cyclase YedQ
SRR4176676_02056	gene	yedQ		
SRR4176676_02057	CDS			hypothetical protein
SRR4176676_02057	gene			
SRR4176676_02058	CDS	yedI		Inner membrane protein YedI
SRR4176676_02058	gene	yedI		
SRR4176676_02059	CDS	yedA_1		putative inner membrane transporter YedA
SRR4176676_02059	gene	yedA_1		
SRR4176676_02060	CDS	vsr	3.1.-.-	Very short patch repair protein
SRR4176676_02060	gene	vsr		
SRR4176676_02061	CDS	dcm_1	2.1.1.37	DNA-cytosine methyltransferase
SRR4176676_02061	gene	dcm_1		
SRR4176676_02062	CDS			hypothetical protein
SRR4176676_02062	gene			
SRR4176676_02063	CDS	yedR		Inner membrane protein YedR
SRR4176676_02063	gene	yedR		
SRR4176676_02064	CDS	ompN_2		Outer membrane protein N
SRR4176676_02064	gene	ompN_2		
SRR4176676_02065	CDS	cspJ		Cold shock-like protein CspJ
SRR4176676_02065	gene	cspJ		
SRR4176676_02066	CDS	dinB1	2.7.7.7	DNA polymerase IV 1
SRR4176676_02066	gene	dinB1		
SRR4176676_02067	CDS	lexA_1	3.4.21.88	LexA repressor
SRR4176676_02067	gene	lexA_1		
SRR4176676_02068	tRNA			tRNA-Ser(cga)
SRR4176676_02068	gene			
SRR4176676_02069	CDS	mtfA		Protein MtfA
SRR4176676_02069	gene	mtfA		
SRR4176676_02070	tRNA			tRNA-Asn(gtt)
SRR4176676_02070	gene			
SRR4176676_02071	tRNA			tRNA-Asn(gtt)
SRR4176676_02071	gene			
SRR4176676_02072	CDS			hypothetical protein
SRR4176676_02072	gene			
SRR4176676_02073	CDS			hypothetical protein
SRR4176676_02073	gene			
SRR4176676_02074	CDS	esiB_5		Secretory immunoglobulin A-binding protein EsiB
SRR4176676_02074	gene	esiB_5		
SRR4176676_02075	CDS			hypothetical protein
SRR4176676_02075	gene			
SRR4176676_02076	CDS			hypothetical protein
SRR4176676_02076	gene			
SRR4176676_02077	CDS	amn	3.2.2.4	AMP nucleosidase
SRR4176676_02077	gene	amn		
SRR4176676_02078	CDS			hypothetical protein
SRR4176676_02078	gene			
SRR4176676_02079	tRNA			tRNA-Asn(gtt)
SRR4176676_02079	gene			
SRR4176676_02080	CDS	yeeO		putative FMN/FAD exporter YeeO
SRR4176676_02080	gene	yeeO		
SRR4176676_02081	tRNA			tRNA-Asn(gtt)
SRR4176676_02081	gene			
SRR4176676_02082	CDS	erfK	2.-.-.-	putative L,D-transpeptidase ErfK/SrfK
SRR4176676_02082	gene	erfK		
SRR4176676_02083	CDS	cobT	2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
SRR4176676_02083	gene	cobT		
SRR4176676_02084	CDS	cobS_1	2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase
SRR4176676_02084	gene	cobS_1		
SRR4176676_02085	CDS	cobU	2.7.1.156	Bifunctional adenosylcobalamin biosynthesis protein CobU
SRR4176676_02085	gene	cobU		
SRR4176676_02086	CDS	cobQ		Cobyric acid synthase
SRR4176676_02086	gene	cobQ		
SRR4176676_02087	CDS	cbiO	3.6.3.-	Cobalt import ATP-binding protein CbiO
SRR4176676_02087	gene	cbiO		
SRR4176676_02088	CDS	cbiQ		Cobalt transport protein CbiQ
SRR4176676_02088	gene	cbiQ		
SRR4176676_02089	CDS	cbiN		Cobalt transport protein CbiN
SRR4176676_02089	gene	cbiN		
SRR4176676_02090	CDS	cbiM		Cobalt transport protein CbiM
SRR4176676_02090	gene	cbiM		
SRR4176676_02091	CDS	cbiL	2.1.1.151	Cobalt-precorrin-2 C(20)-methyltransferase
SRR4176676_02091	gene	cbiL		
SRR4176676_02092	CDS	cbiK	4.99.1.3	Sirohydrochlorin cobaltochelatase
SRR4176676_02092	gene	cbiK		
SRR4176676_02093	CDS	cbiJ	1.3.1.106	Cobalt-precorrin-6A reductase
SRR4176676_02093	gene	cbiJ		
SRR4176676_02094	CDS	cbiH	2.1.1.-	putative cobalt-factor III C(17)-methyltransferase
SRR4176676_02094	gene	cbiH		
SRR4176676_02095	CDS	cbiG	3.7.1.12	Cobalt-precorrin-5A hydrolase
SRR4176676_02095	gene	cbiG		
SRR4176676_02096	CDS	cbiF	2.1.1.271	Cobalt-precorrin-4 C(11)-methyltransferase
SRR4176676_02096	gene	cbiF		
SRR4176676_02097	CDS	cbiT	2.1.1.196	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
SRR4176676_02097	gene	cbiT		
SRR4176676_02098	CDS	cbiE	2.1.1.289	Cobalt-precorrin-7 C(5)-methyltransferase
SRR4176676_02098	gene	cbiE		
SRR4176676_02099	CDS	cbiD	2.1.1.195	Cobalt-precorrin-5B C(1)-methyltransferase
SRR4176676_02099	gene	cbiD		
SRR4176676_02100	CDS	cbiC	5.4.99.60	Cobalt-precorrin-8 methylmutase
SRR4176676_02100	gene	cbiC		
SRR4176676_02101	CDS	cobD_2		Cobalamin biosynthesis protein CobD
SRR4176676_02101	gene	cobD_2		
SRR4176676_02102	CDS	cbiA	6.3.5.11	Cobyrinate a,c-diamide synthase
SRR4176676_02102	gene	cbiA		
SRR4176676_02103	CDS	araC_2		Arabinose operon regulatory protein
SRR4176676_02103	gene	araC_2		
SRR4176676_02104	CDS	pduF		Propanediol diffusion facilitator
SRR4176676_02104	gene	pduF		
SRR4176676_02105	CDS	pduA_1		Propanediol utilization protein PduA
SRR4176676_02105	gene	pduA_1		
SRR4176676_02106	CDS	pduB		Propanediol utilization protein PduB
SRR4176676_02106	gene	pduB		
SRR4176676_02107	CDS	pduC	4.2.1.28	Propanediol dehydratase large subunit
SRR4176676_02107	gene	pduC		
SRR4176676_02108	CDS	pduD	4.2.1.28	Propanediol dehydratase medium subunit
SRR4176676_02108	gene	pduD		
SRR4176676_02109	CDS	pduE	4.2.1.28	Propanediol dehydratase small subunit
SRR4176676_02109	gene	pduE		
SRR4176676_02110	CDS	ddrA_3		Diol dehydratase-reactivating factor alpha subunit
SRR4176676_02110	gene	ddrA_3		
SRR4176676_02111	CDS			hypothetical protein
SRR4176676_02111	gene			
SRR4176676_02112	CDS	pduA_2		Propanediol utilization protein PduA
SRR4176676_02112	gene	pduA_2		
SRR4176676_02113	CDS	ccmK1		Carbon dioxide-concentrating mechanism protein CcmK 
SRR4176676_02113	gene	ccmK1		
SRR4176676_02114	CDS	pduL	2.3.1.222	Phosphate propanoyltransferase
SRR4176676_02114	gene	pduL		
SRR4176676_02115	CDS			hypothetical protein
SRR4176676_02115	gene			
SRR4176676_02116	CDS	ccmL		Carbon dioxide concentrating mechanism protein CcmL
SRR4176676_02116	gene	ccmL		
SRR4176676_02117	CDS	yvqK	2.5.1.17	Cob(I)yrinic acid a,c-diamide adenosyltransferase
SRR4176676_02117	gene	yvqK		
SRR4176676_02118	CDS	adhE_3		Aldehyde-alcohol dehydrogenase
SRR4176676_02118	gene	adhE_3		
SRR4176676_02119	CDS	adhE_4		Aldehyde-alcohol dehydrogenase
SRR4176676_02119	gene	adhE_4		
SRR4176676_02120	CDS	rsxC_2		Electron transport complex subunit RsxC
SRR4176676_02120	gene	rsxC_2		
SRR4176676_02121	CDS	ccmK2		Carbon dioxide-concentrating mechanism protein CcmK 
SRR4176676_02121	gene	ccmK2		
SRR4176676_02122	CDS	pduU		Propanediol utilization protein PduU
SRR4176676_02122	gene	pduU		
SRR4176676_02123	CDS	pduV_2		Propanediol utilization protein PduV
SRR4176676_02123	gene	pduV_2		
SRR4176676_02124	CDS	pduW	2.7.2.15	putative propionate kinase
SRR4176676_02124	gene	pduW		
SRR4176676_02125	CDS	pduX	2.7.1.177	L-threonine kinase
SRR4176676_02125	gene	pduX		
SRR4176676_02126	CDS			hypothetical protein
SRR4176676_02126	gene			
SRR4176676_02127	CDS	yeeA		Inner membrane protein YeeA
SRR4176676_02127	gene	yeeA		
SRR4176676_02128	CDS	sbmC		DNA gyrase inhibitor
SRR4176676_02128	gene	sbmC		
SRR4176676_02129	CDS	dacD	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacD
SRR4176676_02129	gene	dacD		
SRR4176676_02130	CDS			hypothetical protein
SRR4176676_02130	gene			
SRR4176676_02131	CDS	ydhX_1		putative ferredoxin-like protein YdhX
SRR4176676_02131	gene	ydhX_1		
SRR4176676_02132	CDS	psrA		Polysulfide reductase chain A
SRR4176676_02132	gene	psrA		
SRR4176676_02133	CDS	sopA	2.3.2.26	E3 ubiquitin-protein ligase SopA
SRR4176676_02133	gene	sopA		
SRR4176676_02134	CDS	sbcB	3.1.11.1	Exodeoxyribonuclease I
SRR4176676_02134	gene	sbcB		
SRR4176676_02135	CDS	plaP		Low-affinity putrescine importer PlaP
SRR4176676_02135	gene	plaP		
SRR4176676_02136	CDS	yhaJ_2		HTH-type transcriptional regulator YhaJ
SRR4176676_02136	gene	yhaJ_2		
SRR4176676_02137	CDS			hypothetical protein
SRR4176676_02137	gene			
SRR4176676_02138	CDS	hisG	2.4.2.17	ATP phosphoribosyltransferase
SRR4176676_02138	gene	hisG		
SRR4176676_02139	CDS	hisD	1.1.1.23	Histidinol dehydrogenase
SRR4176676_02139	gene	hisD		
SRR4176676_02140	CDS	hisC	2.6.1.9	Histidinol-phosphate aminotransferase
SRR4176676_02140	gene	hisC		
SRR4176676_02141	CDS	hisB		Histidine biosynthesis bifunctional protein HisB
SRR4176676_02141	gene	hisB		
SRR4176676_02142	CDS	hisH	2.4.2.-	Imidazole glycerol phosphate synthase subunit HisH
SRR4176676_02142	gene	hisH		
SRR4176676_02143	CDS	hisA	5.3.1.16	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
SRR4176676_02143	gene	hisA		
SRR4176676_02144	CDS	hisF	4.1.3.-	Imidazole glycerol phosphate synthase subunit HisF
SRR4176676_02144	gene	hisF		
SRR4176676_02145	CDS	hisI	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase
SRR4176676_02145	gene	hisI		
SRR4176676_02146	CDS	wzzB		Chain length determinant protein
SRR4176676_02146	gene	wzzB		
SRR4176676_02147	CDS	ugd	1.1.1.22	UDP-glucose 6-dehydrogenase
SRR4176676_02147	gene	ugd		
SRR4176676_02148	CDS	gnd	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating
SRR4176676_02148	gene	gnd		
SRR4176676_02149	CDS	epsL	2.-.-.-	putative sugar transferase EpsL
SRR4176676_02149	gene	epsL		
SRR4176676_02150	CDS	glmM_1	5.4.2.10	Phosphoglucosamine mutase
SRR4176676_02150	gene	glmM_1		
SRR4176676_02151	CDS	rfbM	2.7.7.13	Mannose-1-phosphate guanylyltransferase RfbM
SRR4176676_02151	gene	rfbM		
SRR4176676_02152	CDS			hypothetical protein
SRR4176676_02152	gene			
SRR4176676_02153	CDS	aceC	2.4.1.252	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
SRR4176676_02153	gene	aceC		
SRR4176676_02154	CDS	rfbV	2.4.1.60	Abequosyltransferase RfbV
SRR4176676_02154	gene	rfbV		
SRR4176676_02155	CDS			hypothetical protein
SRR4176676_02155	gene			
SRR4176676_02156	CDS	rfbJ	1.1.1.341	CDP-abequose synthase
SRR4176676_02156	gene	rfbJ		
SRR4176676_02157	CDS	colD	2.6.1.54	GDP-4-keto-6-deoxy-D-mannose-3-dehydratase / pyridoxamine-phosphate transaminase
SRR4176676_02157	gene	colD		
SRR4176676_02158	CDS	rfbG	4.2.1.45	CDP-glucose 4,6-dehydratase
SRR4176676_02158	gene	rfbG		
SRR4176676_02159	CDS	rfbF	2.7.7.33	Glucose-1-phosphate cytidylyltransferase
SRR4176676_02159	gene	rfbF		
SRR4176676_02160	CDS	ascD_1	1.17.1.-	CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
SRR4176676_02160	gene	ascD_1		
SRR4176676_02161	CDS	rfbC	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
SRR4176676_02161	gene	rfbC		
SRR4176676_02162	CDS	rmlA	2.7.7.24	Glucose-1-phosphate thymidylyltransferase
SRR4176676_02162	gene	rmlA		
SRR4176676_02163	CDS	rfbD_2	1.1.1.133	dTDP-4-dehydrorhamnose reductase
SRR4176676_02163	gene	rfbD_2		
SRR4176676_02164	CDS	rfbB	4.2.1.46	dTDP-glucose 4,6-dehydratase
SRR4176676_02164	gene	rfbB		
SRR4176676_02165	CDS	galF	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase
SRR4176676_02165	gene	galF		
SRR4176676_02166	CDS			hypothetical protein
SRR4176676_02166	gene			
SRR4176676_02167	CDS	bshA_2	2.4.1.-	N-acetyl-alpha-D-glucosaminyl L-malate synthase
SRR4176676_02167	gene	bshA_2		
SRR4176676_02168	CDS			hypothetical protein
SRR4176676_02168	gene			
SRR4176676_02169	CDS	wzxC		Lipopolysaccharide biosynthesis protein WzxC
SRR4176676_02169	gene	wzxC		
SRR4176676_02170	CDS	wcaJ	2.7.8.31	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
SRR4176676_02170	gene	wcaJ		
SRR4176676_02171	CDS	algC	5.4.2.2	Phosphomannomutase/phosphoglucomutase
SRR4176676_02171	gene	algC		
SRR4176676_02172	CDS	manC1	2.7.7.13	Mannose-1-phosphate guanylyltransferase 1
SRR4176676_02172	gene	manC1		
SRR4176676_02173	CDS	neoD	2.4.1.283	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
SRR4176676_02173	gene	neoD		
SRR4176676_02174	CDS	gmm	3.6.1.-	GDP-mannose mannosyl hydrolase
SRR4176676_02174	gene	gmm		
SRR4176676_02175	CDS	fcl	1.1.1.271	GDP-L-fucose synthase
SRR4176676_02175	gene	fcl		
SRR4176676_02176	CDS	gmd	4.2.1.47	GDP-mannose 4,6-dehydratase
SRR4176676_02176	gene	gmd		
SRR4176676_02177	CDS		2.3.1.-	Putative acetyltransferase
SRR4176676_02177	gene			
SRR4176676_02178	CDS		2.4.1.-	PGL/p-HBAD biosynthesis glycosyltransferase
SRR4176676_02178	gene			
SRR4176676_02179	CDS			hypothetical protein
SRR4176676_02179	gene			
SRR4176676_02180	CDS			hypothetical protein
SRR4176676_02180	gene			
SRR4176676_02181	CDS	cysE_2	2.3.1.30	Serine acetyltransferase
SRR4176676_02181	gene	cysE_2		
SRR4176676_02182	CDS	wfgD	2.4.1.305	UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
SRR4176676_02182	gene	wfgD		
SRR4176676_02183	CDS	wzc	2.7.10.-	Tyrosine-protein kinase wzc
SRR4176676_02183	gene	wzc		
SRR4176676_02184	CDS	wzb	3.1.3.48	Low molecular weight protein-tyrosine-phosphatase Wzb
SRR4176676_02184	gene	wzb		
SRR4176676_02185	CDS			hypothetical protein
SRR4176676_02185	gene			
SRR4176676_02186	CDS	corC_2		Magnesium and cobalt efflux protein CorC
SRR4176676_02186	gene	corC_2		
SRR4176676_02187	CDS			hypothetical protein
SRR4176676_02187	gene			
SRR4176676_02188	CDS	dcd	3.5.4.13	dCTP deaminase
SRR4176676_02188	gene	dcd		
SRR4176676_02189	CDS	udk	2.7.1.48	Uridine kinase
SRR4176676_02189	gene	udk		
SRR4176676_02190	CDS	yegE	2.7.7.65	putative diguanylate cyclase YegE
SRR4176676_02190	gene	yegE		
SRR4176676_02191	CDS	alkA	3.2.2.21	DNA-3-methyladenine glycosylase 2
SRR4176676_02191	gene	alkA		
SRR4176676_02192	CDS	dnaK_1		Chaperone protein DnaK
SRR4176676_02192	gene	dnaK_1		
SRR4176676_02193	CDS			hypothetical protein
SRR4176676_02193	gene			
SRR4176676_02194	CDS	mdtA		Multidrug resistance protein MdtA
SRR4176676_02194	gene	mdtA		
SRR4176676_02195	CDS	mdtB		Multidrug resistance protein MdtB
SRR4176676_02195	gene	mdtB		
SRR4176676_02196	CDS	mdtC		Multidrug resistance protein MdtC
SRR4176676_02196	gene	mdtC		
SRR4176676_02197	CDS	mdtD		Putative multidrug resistance protein MdtD
SRR4176676_02197	gene	mdtD		
SRR4176676_02198	CDS	baeS	2.7.13.3	Signal transduction histidine-protein kinase BaeS
SRR4176676_02198	gene	baeS		
SRR4176676_02199	CDS	baeR		Transcriptional regulatory protein BaeR
SRR4176676_02199	gene	baeR		
SRR4176676_02200	CDS			hypothetical protein
SRR4176676_02200	gene			
SRR4176676_02201	CDS			hypothetical protein
SRR4176676_02201	gene			
SRR4176676_02202	CDS			hypothetical protein
SRR4176676_02202	gene			
SRR4176676_02203	CDS	ydcP_2	3.4.-.-	putative protease YdcP
SRR4176676_02203	gene	ydcP_2		
SRR4176676_02204	CDS			hypothetical protein
SRR4176676_02204	gene			
SRR4176676_02205	CDS			hypothetical protein
SRR4176676_02205	gene			
SRR4176676_02206	CDS			hypothetical protein
SRR4176676_02206	gene			
SRR4176676_02207	CDS			hypothetical protein
SRR4176676_02207	gene			
SRR4176676_02208	CDS			hypothetical protein
SRR4176676_02208	gene			
SRR4176676_02209	CDS			hypothetical protein
SRR4176676_02209	gene			
SRR4176676_02210	CDS	gpFI_1		Putative prophage major tail sheath protein
SRR4176676_02210	gene	gpFI_1		
SRR4176676_02211	CDS	hin_1		DNA-invertase hin
SRR4176676_02211	gene	hin_1		
SRR4176676_02212	CDS			hypothetical protein
SRR4176676_02212	gene			
SRR4176676_02213	CDS	ycdT	2.7.7.65	putative diguanylate cyclase YcdT
SRR4176676_02213	gene	ycdT		
SRR4176676_02214	CDS	fhuF		Ferric iron reductase protein FhuF
SRR4176676_02214	gene	fhuF		
SRR4176676_02215	CDS	proS_3	6.1.1.15	Proline--tRNA ligase
SRR4176676_02215	gene	proS_3		
SRR4176676_02216	CDS	bglJ		Transcriptional activator protein BglJ
SRR4176676_02216	gene	bglJ		
SRR4176676_02217	CDS	yjjQ		Putative transcription factor YjjQ
SRR4176676_02217	gene	yjjQ		
SRR4176676_02218	CDS	yjjP		Inner membrane protein YjjP
SRR4176676_02218	gene	yjjP		
SRR4176676_02219	CDS			hypothetical protein
SRR4176676_02219	gene			
SRR4176676_02220	CDS	dnaT		Primosomal protein 1
SRR4176676_02220	gene	dnaT		
SRR4176676_02221	CDS	dnaC		DNA replication protein DnaC
SRR4176676_02221	gene	dnaC		
SRR4176676_02222	CDS			hypothetical protein
SRR4176676_02222	gene			
SRR4176676_02223	CDS	mdoB	2.7.8.20	Phosphoglycerol transferase I
SRR4176676_02223	gene	mdoB		
SRR4176676_02224	CDS	frlB_3	3.5.-.-	Fructosamine deglycase FrlB
SRR4176676_02224	gene	frlB_3		
SRR4176676_02225	CDS	glmS_2	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
SRR4176676_02225	gene	glmS_2		
SRR4176676_02226	CDS	manZ_3		PTS system mannose-specific EIID component
SRR4176676_02226	gene	manZ_3		
SRR4176676_02227	CDS	agaC_2		N-acetylgalactosamine permease IIC component 1
SRR4176676_02227	gene	agaC_2		
SRR4176676_02228	CDS	sorB_2	2.7.1.206	PTS system sorbose-specific EIIB component
SRR4176676_02228	gene	sorB_2		
SRR4176676_02229	CDS	manX_2	2.7.1.191	PTS system mannose-specific EIIAB component
SRR4176676_02229	gene	manX_2		
SRR4176676_02230	CDS	dgaR_3		Transcriptional regulatory protein DagR
SRR4176676_02230	gene	dgaR_3		
SRR4176676_02231	CDS	tsr_2		Methyl-accepting chemotaxis protein I
SRR4176676_02231	gene	tsr_2		
SRR4176676_02232	CDS	yjiY		Inner membrane protein YjiY
SRR4176676_02232	gene	yjiY		
SRR4176676_02233	CDS			hypothetical protein
SRR4176676_02233	gene			
SRR4176676_02234	CDS	yjiA		putative GTP-binding protein YjiA
SRR4176676_02234	gene	yjiA		
SRR4176676_02235	CDS			hypothetical protein
SRR4176676_02235	gene			
SRR4176676_02236	CDS			hypothetical protein
SRR4176676_02236	gene			
SRR4176676_02237	CDS	mrr		Mrr restriction system protein
SRR4176676_02237	gene	mrr		
SRR4176676_02238	CDS	radD_1	3.6.4.12	Putative DNA repair helicase RadD
SRR4176676_02238	gene	radD_1		
SRR4176676_02239	CDS	hsdM_1	2.1.1.72	Type I restriction enzyme EcoKI M protein
SRR4176676_02239	gene	hsdM_1		
SRR4176676_02240	CDS	hsdS		Type-1 restriction enzyme EcoKI specificity protein
SRR4176676_02240	gene	hsdS		
SRR4176676_02241	CDS	symE	3.1.-.-	Toxic protein SymE
SRR4176676_02241	gene	symE		
SRR4176676_02242	CDS			hypothetical protein
SRR4176676_02242	gene			
SRR4176676_02243	CDS			hypothetical protein
SRR4176676_02243	gene			
SRR4176676_02244	CDS	gabD1	1.2.1.79	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
SRR4176676_02244	gene	gabD1		
SRR4176676_02245	CDS			hypothetical protein
SRR4176676_02245	gene			
SRR4176676_02246	CDS	mdtM		Multidrug resistance protein MdtM
SRR4176676_02246	gene	mdtM		
SRR4176676_02247	CDS			hypothetical protein
SRR4176676_02247	gene			
SRR4176676_02248	CDS			hypothetical protein
SRR4176676_02248	gene			
SRR4176676_02249	CDS			hypothetical protein
SRR4176676_02249	gene			
SRR4176676_02250	CDS	yjiG		Inner membrane protein YjiG
SRR4176676_02250	gene	yjiG		
SRR4176676_02251	CDS	iadA	3.4.19.-	Isoaspartyl dipeptidase
SRR4176676_02251	gene	iadA		
SRR4176676_02252	CDS	yjiE_1		HTH-type transcriptional regulator YjiE
SRR4176676_02252	gene	yjiE_1		
SRR4176676_02253	CDS	racX	5.1.1.-	putative amino-acid racemase
SRR4176676_02253	gene	racX		
SRR4176676_02254	CDS			hypothetical protein
SRR4176676_02254	gene			
SRR4176676_02255	CDS	trpS2	6.1.1.2	Tryptophan--tRNA ligase 2
SRR4176676_02255	gene	trpS2		
SRR4176676_02256	CDS	lldR_2		Putative L-lactate dehydrogenase operon regulatory protein
SRR4176676_02256	gene	lldR_2		
SRR4176676_02257	CDS	clcD_1	3.1.1.45	Carboxymethylenebutenolidase
SRR4176676_02257	gene	clcD_1		
SRR4176676_02258	CDS			hypothetical protein
SRR4176676_02258	gene			
SRR4176676_02259	CDS			hypothetical protein
SRR4176676_02259	gene			
SRR4176676_02260	CDS	nucS	3.1.-.-	Endonuclease NucS
SRR4176676_02260	gene	nucS		
SRR4176676_02261	CDS			hypothetical protein
SRR4176676_02261	gene			
SRR4176676_02262	CDS			hypothetical protein
SRR4176676_02262	gene			
SRR4176676_02263	CDS			hypothetical protein
SRR4176676_02263	gene			
SRR4176676_02264	CDS	ubiG_1	2.1.1.222	Ubiquinone biosynthesis O-methyltransferase
SRR4176676_02264	gene	ubiG_1		
SRR4176676_02265	CDS			putative transcriptional regulatory protein
SRR4176676_02265	gene			
SRR4176676_02266	CDS			hypothetical protein
SRR4176676_02266	gene			
SRR4176676_02267	CDS			hypothetical protein
SRR4176676_02267	gene			
SRR4176676_02268	CDS	fosA	2.5.1.18	Glutathione transferase FosA
SRR4176676_02268	gene	fosA		
SRR4176676_02269	CDS			hypothetical protein
SRR4176676_02269	gene			
SRR4176676_02270	CDS	yjcD	3.6.4.12	Putative ATP-dependent DNA helicase YjcD
SRR4176676_02270	gene	yjcD		
SRR4176676_02271	CDS	cshA	3.6.4.13	DEAD-box ATP-dependent RNA helicase CshA
SRR4176676_02271	gene	cshA		
SRR4176676_02272	CDS			hypothetical protein
SRR4176676_02272	gene			
SRR4176676_02273	CDS	rapA_2	3.6.4.-	RNA polymerase-associated protein RapA
SRR4176676_02273	gene	rapA_2		
SRR4176676_02274	CDS			hypothetical protein
SRR4176676_02274	gene			
SRR4176676_02275	CDS			hypothetical protein
SRR4176676_02275	gene			
SRR4176676_02276	CDS	intS_2		Prophage integrase IntS
SRR4176676_02276	gene	intS_2		
SRR4176676_02277	tRNA			tRNA-Leu(caa)
SRR4176676_02277	gene			
SRR4176676_02278	CDS	ahr	1.1.1.2	Aldehyde reductase Ahr
SRR4176676_02278	gene	ahr		
SRR4176676_02279	CDS	gntK_2	2.7.1.12	Thermoresistant gluconokinase
SRR4176676_02279	gene	gntK_2		
SRR4176676_02280	CDS	idnD	1.1.1.264	L-idonate 5-dehydrogenase (NAD(P)(+))
SRR4176676_02280	gene	idnD		
SRR4176676_02281	CDS	gno	1.1.1.69	Gluconate 5-dehydrogenase
SRR4176676_02281	gene	gno		
SRR4176676_02282	CDS	idnT		Gnt-II system L-idonate transporter
SRR4176676_02282	gene	idnT		
SRR4176676_02283	CDS	gntR_3		HTH-type transcriptional regulator GntR
SRR4176676_02283	gene	gntR_3		
SRR4176676_02284	CDS	lptG		Lipopolysaccharide export system permease protein LptG
SRR4176676_02284	gene	lptG		
SRR4176676_02285	CDS	lptF		Lipopolysaccharide export system permease protein LptF
SRR4176676_02285	gene	lptF		
SRR4176676_02286	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
