locus_tag	ftype	gene	EC_number	product
SRR5750008_02592	gene	dmlR_6		
SRR5750008_02593	CDS	yhhW_2	1.13.11.24	Quercetin 2,3-dioxygenase
SRR5750008_02593	gene	yhhW_2		
SRR5750008_02594	CDS			hypothetical protein
SRR5750008_02594	gene			
SRR5750008_02595	tRNA			tRNA-Ser(gga)
SRR5750008_02595	gene			
SRR5750008_02596	CDS			hypothetical protein
SRR5750008_02596	gene			
SRR5750008_02597	CDS			hypothetical protein
SRR5750008_02597	gene			
SRR5750008_02598	CDS			hypothetical protein
SRR5750008_02598	gene			
SRR5750008_02599	CDS			hypothetical protein
SRR5750008_02599	gene			
SRR5750008_02600	CDS			hypothetical protein
SRR5750008_02600	gene			
SRR5750008_02601	CDS			hypothetical protein
SRR5750008_02601	gene			
SRR5750008_02602	CDS			hypothetical protein
SRR5750008_02602	gene			
SRR5750008_02603	CDS			hypothetical protein
SRR5750008_02603	gene			
SRR5750008_02604	CDS			hypothetical protein
SRR5750008_02604	gene			
SRR5750008_02605	CDS	oatA	2.3.1.-	O-acetyltransferase OatA
SRR5750008_02605	gene	oatA		
SRR5750008_02606	CDS			hypothetical protein
SRR5750008_02606	gene			
SRR5750008_02607	tRNA			tRNA-Pro(ggg)
SRR5750008_02607	gene			
SRR5750008_02608	CDS	yejM		Inner membrane protein YejM
SRR5750008_02608	gene	yejM		
SRR5750008_02609	CDS			hypothetical protein
SRR5750008_02609	gene			
SRR5750008_02610	CDS	yejK		Nucleoid-associated protein YejK
SRR5750008_02610	gene	yejK		
SRR5750008_02611	CDS			hypothetical protein
SRR5750008_02611	gene			
SRR5750008_02612	CDS	rplY		50S ribosomal protein L25
SRR5750008_02612	gene	rplY		
SRR5750008_02613	CDS	radD_2	3.6.4.12	Putative DNA repair helicase RadD
SRR5750008_02613	gene	radD_2		
SRR5750008_02614	CDS	rsuA	5.4.99.19	Ribosomal small subunit pseudouridine synthase A
SRR5750008_02614	gene	rsuA		
SRR5750008_02615	CDS	bcr		Bicyclomycin resistance protein
SRR5750008_02615	gene	bcr		
SRR5750008_02616	CDS			hypothetical protein
SRR5750008_02616	gene			
SRR5750008_02617	CDS	gsiA_1	3.6.3.-	Glutathione import ATP-binding protein GsiA
SRR5750008_02617	gene	gsiA_1		
SRR5750008_02618	CDS	yejE		Inner membrane ABC transporter permease protein YejE
SRR5750008_02618	gene	yejE		
SRR5750008_02619	CDS	yejB		Inner membrane ABC transporter permease protein YejB
SRR5750008_02619	gene	yejB		
SRR5750008_02620	CDS	appA_2		Oligopeptide-binding protein AppA
SRR5750008_02620	gene	appA_2		
SRR5750008_02621	CDS	adrB_2	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase AdrB
SRR5750008_02621	gene	adrB_2		
SRR5750008_02622	CDS	mepS_2	3.4.-.-	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
SRR5750008_02622	gene	mepS_2		
SRR5750008_02623	CDS	lpxT	2.7.4.29	Lipid A 1-diphosphate synthase
SRR5750008_02623	gene	lpxT		
SRR5750008_02624	CDS	yeiR	3.6.-.-	Zinc-binding GTPase YeiR
SRR5750008_02624	gene	yeiR		
SRR5750008_02625	CDS	yeiP		Elongation factor P-like protein
SRR5750008_02625	gene	yeiP		
SRR5750008_02626	CDS			hypothetical protein
SRR5750008_02626	gene			
SRR5750008_02627	CDS			hypothetical protein
SRR5750008_02627	gene			
SRR5750008_02628	CDS	setB		Sugar efflux transporter B
SRR5750008_02628	gene	setB		
SRR5750008_02629	CDS			hypothetical protein
SRR5750008_02629	gene			
SRR5750008_02630	CDS	fruB		Multiphosphoryl transfer protein
SRR5750008_02630	gene	fruB		
SRR5750008_02631	CDS	lacC_2	2.7.1.144	Tagatose-6-phosphate kinase
SRR5750008_02631	gene	lacC_2		
SRR5750008_02632	CDS	fruA_2		PTS system fructose-specific EIIB'BC component
SRR5750008_02632	gene	fruA_2		
SRR5750008_02633	CDS	nfo	3.1.21.2	Endonuclease 4
SRR5750008_02633	gene	nfo		
SRR5750008_02634	CDS			hypothetical protein
SRR5750008_02634	gene			
SRR5750008_02635	CDS	cmpR		HTH-type transcriptional activator CmpR
SRR5750008_02635	gene	cmpR		
SRR5750008_02636	CDS	lysP		Lysine-specific permease
SRR5750008_02636	gene	lysP		
SRR5750008_02637	CDS	cirA		Colicin I receptor
SRR5750008_02637	gene	cirA		
SRR5750008_02638	CDS	uhpC_2		Membrane sensor protein UhpC
SRR5750008_02638	gene	uhpC_2		
SRR5750008_02639	CDS		3.1.3.3	Phosphoserine phosphatase
SRR5750008_02639	gene			
SRR5750008_02640	CDS	sdaA_1	4.3.1.17	L-serine dehydratase 1
SRR5750008_02640	gene	sdaA_1		
SRR5750008_02641	CDS			hypothetical protein
SRR5750008_02641	gene			
SRR5750008_02642	CDS	yeiG	3.1.2.12	S-formylglutathione hydrolase YeiG
SRR5750008_02642	gene	yeiG		
SRR5750008_02643	CDS	folE	3.5.4.16	GTP cyclohydrolase 1
SRR5750008_02643	gene	folE		
SRR5750008_02644	CDS			hypothetical protein
SRR5750008_02644	gene			
SRR5750008_02645	CDS	galS_2		HTH-type transcriptional regulator GalS
SRR5750008_02645	gene	galS_2		
SRR5750008_02646	CDS	mglB		D-galactose-binding periplasmic protein
SRR5750008_02646	gene	mglB		
SRR5750008_02647	CDS	mglA	3.6.3.17	Galactose/methyl galactoside import ATP-binding protein MglA
SRR5750008_02647	gene	mglA		
SRR5750008_02648	CDS	mglC		Galactoside transport system permease protein MglC
SRR5750008_02648	gene	mglC		
SRR5750008_02649	CDS	preA	1.3.1.1	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
SRR5750008_02649	gene	preA		
SRR5750008_02650	CDS	preT	1.3.1.1	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
SRR5750008_02650	gene	preT		
SRR5750008_02651	CDS			hypothetical protein
SRR5750008_02651	gene			
SRR5750008_02652	CDS			hypothetical protein
SRR5750008_02652	gene			
SRR5750008_02653	CDS	cdd	3.5.4.5	Cytidine deaminase
SRR5750008_02653	gene	cdd		
SRR5750008_02654	CDS	yohK_2		Inner membrane protein YohK
SRR5750008_02654	gene	yohK_2		
SRR5750008_02655	CDS	cidA_2		Holin-like protein CidA
SRR5750008_02655	gene	cidA_2		
SRR5750008_02656	CDS	gbpR_2		HTH-type transcriptional regulator GbpR
SRR5750008_02656	gene	gbpR_2		
SRR5750008_02657	CDS	mhbT		3-hydroxybenzoate transporter MhbT
SRR5750008_02657	gene	mhbT		
SRR5750008_02658	CDS	nagI	1.13.11.4	Gentisate 1,2-dioxygenase
SRR5750008_02658	gene	nagI		
SRR5750008_02659	CDS	nagK_2	3.7.1.20	Fumarylpyruvate hydrolase
SRR5750008_02659	gene	nagK_2		
SRR5750008_02660	CDS	nagL	5.2.1.4	Maleylpyruvate isomerase
SRR5750008_02660	gene	nagL		
SRR5750008_02661	CDS	mhbM	1.14.13.24	3-hydroxybenzoate 6-hydroxylase
SRR5750008_02661	gene	mhbM		
SRR5750008_02662	CDS	dusC	1.3.1.-	tRNA-dihydrouridine(16) synthase
SRR5750008_02662	gene	dusC		
SRR5750008_02663	CDS	srpC		Solvent efflux pump outer membrane protein SrpC
SRR5750008_02663	gene	srpC		
SRR5750008_02664	CDS	fabG_2	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
SRR5750008_02664	gene	fabG_2		
SRR5750008_02665	CDS	yohD		Inner membrane protein YohD
SRR5750008_02665	gene	yohD		
SRR5750008_02666	CDS	yohC		Inner membrane protein YohC
SRR5750008_02666	gene	yohC		
SRR5750008_02667	CDS	pbpG	3.4.21.-	D-alanyl-D-alanine endopeptidase
SRR5750008_02667	gene	pbpG		
SRR5750008_02668	CDS	dld	1.1.1.28	D-lactate dehydrogenase
SRR5750008_02668	gene	dld		
SRR5750008_02669	CDS		3.2.1.21	Beta-glucosidase BoGH3B
SRR5750008_02669	gene			
SRR5750008_02670	CDS	yehZ		Glycine betaine-binding protein YehZ
SRR5750008_02670	gene	yehZ		
SRR5750008_02671	CDS	yehY		Glycine betaine uptake system permease protein YehY
SRR5750008_02671	gene	yehY		
SRR5750008_02672	CDS	yehX	3.6.3.-	Glycine betaine uptake system ATP-binding protein YehX
SRR5750008_02672	gene	yehX		
SRR5750008_02673	CDS	yehW		Glycine betaine uptake system permease protein YehW
SRR5750008_02673	gene	yehW		
SRR5750008_02674	CDS			hypothetical protein
SRR5750008_02674	gene			
SRR5750008_02675	CDS	mlrA_2		HTH-type transcriptional regulator MlrA
SRR5750008_02675	gene	mlrA_2		
SRR5750008_02676	CDS	yehU	2.7.13.3	Sensor histidine kinase YehU
SRR5750008_02676	gene	yehU		
SRR5750008_02677	CDS	yehT		Transcriptional regulatory protein YehT
SRR5750008_02677	gene	yehT		
SRR5750008_02678	CDS			hypothetical protein
SRR5750008_02678	gene			
SRR5750008_02679	CDS	yehR_1		putative lipoprotein YehR
SRR5750008_02679	gene	yehR_1		
SRR5750008_02680	CDS	yehR_2		putative lipoprotein YehR
SRR5750008_02680	gene	yehR_2		
SRR5750008_02681	CDS	metG	6.1.1.10	Methionine--tRNA ligase
SRR5750008_02681	gene	metG		
SRR5750008_02682	CDS	apbC		Iron-sulfur cluster carrier protein
SRR5750008_02682	gene	apbC		
SRR5750008_02683	CDS			hypothetical protein
SRR5750008_02683	gene			
SRR5750008_02684	CDS	yehD		putative fimbrial-like protein YehD
SRR5750008_02684	gene	yehD		
SRR5750008_02685	CDS	yehC		putative fimbrial chaperone YehC
SRR5750008_02685	gene	yehC		
SRR5750008_02686	CDS	yehB		Outer membrane usher protein YehB
SRR5750008_02686	gene	yehB		
SRR5750008_02687	CDS	yehA		putative fimbrial-like protein YehA
SRR5750008_02687	gene	yehA		
SRR5750008_02688	CDS	rcnB		Nickel/cobalt homeostasis protein RcnB
SRR5750008_02688	gene	rcnB		
SRR5750008_02689	CDS	thiM	2.7.1.50	Hydroxyethylthiazole kinase
SRR5750008_02689	gene	thiM		
SRR5750008_02690	CDS	thiD	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
SRR5750008_02690	gene	thiD		
SRR5750008_02691	CDS	yvoA_2		HTH-type transcriptional repressor YvoA
SRR5750008_02691	gene	yvoA_2		
SRR5750008_02692	CDS	iolC_2	2.7.1.92	5-dehydro-2-deoxygluconokinase
SRR5750008_02692	gene	iolC_2		
SRR5750008_02693	CDS	draG	3.2.2.24	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
SRR5750008_02693	gene	draG		
SRR5750008_02694	CDS	yegT		Putative nucleoside transporter YegT
SRR5750008_02694	gene	yegT		
SRR5750008_02695	CDS	fbaB	4.1.2.13	Fructose-bisphosphate aldolase class 1
SRR5750008_02695	gene	fbaB		
SRR5750008_02696	CDS	yegS	2.7.1.-	putative lipid kinase YegS
SRR5750008_02696	gene	yegS		
SRR5750008_02697	CDS			hypothetical protein
SRR5750008_02697	gene			
SRR5750008_02698	CDS	cesT		Tir chaperone
SRR5750008_02698	gene	cesT		
SRR5750008_02699	CDS			hypothetical protein
SRR5750008_02699	gene			
SRR5750008_02700	CDS	ydcP_2	3.4.-.-	putative protease YdcP
SRR5750008_02700	gene	ydcP_2		
SRR5750008_02701	CDS			hypothetical protein
SRR5750008_02701	gene			
SRR5750008_02702	CDS			hypothetical protein
SRR5750008_02702	gene			
SRR5750008_02703	CDS			hypothetical protein
SRR5750008_02703	gene			
SRR5750008_02704	CDS	baeR		Transcriptional regulatory protein BaeR
SRR5750008_02704	gene	baeR		
SRR5750008_02705	CDS	baeS	2.7.13.3	Signal transduction histidine-protein kinase BaeS
SRR5750008_02705	gene	baeS		
SRR5750008_02706	CDS	mdtD		Putative multidrug resistance protein MdtD
SRR5750008_02706	gene	mdtD		
SRR5750008_02707	CDS	mdtC		Multidrug resistance protein MdtC
SRR5750008_02707	gene	mdtC		
SRR5750008_02708	CDS	mdtB		Multidrug resistance protein MdtB
SRR5750008_02708	gene	mdtB		
SRR5750008_02709	CDS	mdtA		Multidrug resistance protein MdtA
SRR5750008_02709	gene	mdtA		
SRR5750008_02710	CDS			hypothetical protein
SRR5750008_02710	gene			
SRR5750008_02711	CDS	dnaK_2		Chaperone protein DnaK
SRR5750008_02711	gene	dnaK_2		
SRR5750008_02712	CDS	alkA_1	3.2.2.21	DNA-3-methyladenine glycosylase 2
SRR5750008_02712	gene	alkA_1		
SRR5750008_02713	CDS	alkA_2	3.2.2.21	DNA-3-methyladenine glycosylase 2
SRR5750008_02713	gene	alkA_2		
SRR5750008_02714	CDS	yegE	2.7.7.65	putative diguanylate cyclase YegE
SRR5750008_02714	gene	yegE		
SRR5750008_02715	CDS	udk	2.7.1.48	Uridine kinase
SRR5750008_02715	gene	udk		
SRR5750008_02716	CDS	dcd	3.5.4.13	dCTP deaminase
SRR5750008_02716	gene	dcd		
SRR5750008_02717	CDS			hypothetical protein
SRR5750008_02717	gene			
SRR5750008_02718	CDS	corC_3		Magnesium and cobalt efflux protein CorC
SRR5750008_02718	gene	corC_3		
SRR5750008_02719	CDS			hypothetical protein
SRR5750008_02719	gene			
SRR5750008_02720	CDS	wzb	3.1.3.48	Low molecular weight protein-tyrosine-phosphatase Wzb
SRR5750008_02720	gene	wzb		
SRR5750008_02721	CDS	wzc	2.7.10.-	Tyrosine-protein kinase wzc
SRR5750008_02721	gene	wzc		
SRR5750008_02722	CDS	wfgD	2.4.1.305	UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
SRR5750008_02722	gene	wfgD		
SRR5750008_02723	CDS	cysE_2	2.3.1.30	Serine acetyltransferase
SRR5750008_02723	gene	cysE_2		
SRR5750008_02724	CDS			hypothetical protein
SRR5750008_02724	gene			
SRR5750008_02725	CDS			hypothetical protein
SRR5750008_02725	gene			
SRR5750008_02726	CDS		2.4.1.-	PGL/p-HBAD biosynthesis glycosyltransferase
SRR5750008_02726	gene			
SRR5750008_02727	CDS		2.3.1.-	Putative acetyltransferase
SRR5750008_02727	gene			
SRR5750008_02728	CDS	gmd	4.2.1.47	GDP-mannose 4,6-dehydratase
SRR5750008_02728	gene	gmd		
SRR5750008_02729	CDS	fcl	1.1.1.271	GDP-L-fucose synthase
SRR5750008_02729	gene	fcl		
SRR5750008_02730	CDS	gmm	3.6.1.-	GDP-mannose mannosyl hydrolase
SRR5750008_02730	gene	gmm		
SRR5750008_02731	CDS	neoD	2.4.1.283	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
SRR5750008_02731	gene	neoD		
SRR5750008_02732	CDS	manC1	2.7.7.13	Mannose-1-phosphate guanylyltransferase 1
SRR5750008_02732	gene	manC1		
SRR5750008_02733	CDS	algC	5.4.2.2	Phosphomannomutase/phosphoglucomutase
SRR5750008_02733	gene	algC		
SRR5750008_02734	CDS	wcaJ	2.7.8.31	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
SRR5750008_02734	gene	wcaJ		
SRR5750008_02735	CDS	wzxC		Lipopolysaccharide biosynthesis protein WzxC
SRR5750008_02735	gene	wzxC		
SRR5750008_02736	CDS			hypothetical protein
SRR5750008_02736	gene			
SRR5750008_02737	CDS	bshA_2	2.4.1.-	N-acetyl-alpha-D-glucosaminyl L-malate synthase
SRR5750008_02737	gene	bshA_2		
SRR5750008_02738	CDS			hypothetical protein
SRR5750008_02738	gene			
SRR5750008_02739	CDS	galF	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase
SRR5750008_02739	gene	galF		
SRR5750008_02740	CDS	rfbB	4.2.1.46	dTDP-glucose 4,6-dehydratase
SRR5750008_02740	gene	rfbB		
SRR5750008_02741	CDS	rfbD_2	1.1.1.133	dTDP-4-dehydrorhamnose reductase
SRR5750008_02741	gene	rfbD_2		
SRR5750008_02742	CDS	rmlA	2.7.7.24	Glucose-1-phosphate thymidylyltransferase
SRR5750008_02742	gene	rmlA		
SRR5750008_02743	CDS	rfbC	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
SRR5750008_02743	gene	rfbC		
SRR5750008_02744	CDS	ascD_1	1.17.1.-	CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
SRR5750008_02744	gene	ascD_1		
SRR5750008_02745	CDS	rfbF	2.7.7.33	Glucose-1-phosphate cytidylyltransferase
SRR5750008_02745	gene	rfbF		
SRR5750008_02746	CDS	rfbG	4.2.1.45	CDP-glucose 4,6-dehydratase
SRR5750008_02746	gene	rfbG		
SRR5750008_02747	CDS	colD	2.6.1.54	GDP-4-keto-6-deoxy-D-mannose-3-dehydratase / pyridoxamine-phosphate transaminase
SRR5750008_02747	gene	colD		
SRR5750008_02748	CDS	rfbJ	1.1.1.341	CDP-abequose synthase
SRR5750008_02748	gene	rfbJ		
SRR5750008_02749	CDS			hypothetical protein
SRR5750008_02749	gene			
SRR5750008_02750	CDS	rfbV	2.4.1.60	Abequosyltransferase RfbV
SRR5750008_02750	gene	rfbV		
SRR5750008_02751	CDS	aceC	2.4.1.252	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
SRR5750008_02751	gene	aceC		
SRR5750008_02752	CDS			hypothetical protein
SRR5750008_02752	gene			
SRR5750008_02753	CDS	rfbM	2.7.7.13	Mannose-1-phosphate guanylyltransferase RfbM
SRR5750008_02753	gene	rfbM		
SRR5750008_02754	CDS	glmM_2	5.4.2.10	Phosphoglucosamine mutase
SRR5750008_02754	gene	glmM_2		
SRR5750008_02755	CDS	epsL	2.-.-.-	putative sugar transferase EpsL
SRR5750008_02755	gene	epsL		
SRR5750008_02756	CDS	gnd	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating
SRR5750008_02756	gene	gnd		
SRR5750008_02757	CDS	ugd	1.1.1.22	UDP-glucose 6-dehydrogenase
SRR5750008_02757	gene	ugd		
SRR5750008_02758	CDS	wzzB		Chain length determinant protein
SRR5750008_02758	gene	wzzB		
SRR5750008_02759	CDS	hisI	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase
SRR5750008_02759	gene	hisI		
SRR5750008_02760	CDS	hisF	4.1.3.-	Imidazole glycerol phosphate synthase subunit HisF
SRR5750008_02760	gene	hisF		
SRR5750008_02761	CDS	hisA	5.3.1.16	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
SRR5750008_02761	gene	hisA		
SRR5750008_02762	CDS	hisH	2.4.2.-	Imidazole glycerol phosphate synthase subunit HisH
SRR5750008_02762	gene	hisH		
SRR5750008_02763	CDS	hisB		Histidine biosynthesis bifunctional protein HisB
SRR5750008_02763	gene	hisB		
SRR5750008_02764	CDS	hisC	2.6.1.9	Histidinol-phosphate aminotransferase
SRR5750008_02764	gene	hisC		
SRR5750008_02765	CDS	hisD	1.1.1.23	Histidinol dehydrogenase
SRR5750008_02765	gene	hisD		
SRR5750008_02766	CDS	hisG	2.4.2.17	ATP phosphoribosyltransferase
SRR5750008_02766	gene	hisG		
SRR5750008_02767	CDS			hypothetical protein
SRR5750008_02767	gene			
SRR5750008_02768	CDS	yhaJ_2		HTH-type transcriptional regulator YhaJ
SRR5750008_02768	gene	yhaJ_2		
SRR5750008_02769	CDS	plaP		Low-affinity putrescine importer PlaP
SRR5750008_02769	gene	plaP		
SRR5750008_02770	CDS	sbcB	3.1.11.1	Exodeoxyribonuclease I
SRR5750008_02770	gene	sbcB		
SRR5750008_02771	CDS	sopA	2.3.2.26	E3 ubiquitin-protein ligase SopA
SRR5750008_02771	gene	sopA		
SRR5750008_02772	CDS	psrA		Polysulfide reductase chain A
SRR5750008_02772	gene	psrA		
SRR5750008_02773	CDS	ydhX_2		putative ferredoxin-like protein YdhX
SRR5750008_02773	gene	ydhX_2		
SRR5750008_02774	CDS			hypothetical protein
SRR5750008_02774	gene			
SRR5750008_02775	CDS	dacD	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacD
SRR5750008_02775	gene	dacD		
SRR5750008_02776	CDS	sbmC		DNA gyrase inhibitor
SRR5750008_02776	gene	sbmC		
SRR5750008_02777	CDS	yeeA		Inner membrane protein YeeA
SRR5750008_02777	gene	yeeA		
SRR5750008_02778	CDS			hypothetical protein
SRR5750008_02778	gene			
SRR5750008_02779	CDS	pduX	2.7.1.177	L-threonine kinase
SRR5750008_02779	gene	pduX		
SRR5750008_02780	CDS	pduW	2.7.2.15	putative propionate kinase
SRR5750008_02780	gene	pduW		
SRR5750008_02781	CDS	pduV_1		Propanediol utilization protein PduV
SRR5750008_02781	gene	pduV_1		
SRR5750008_02782	CDS	pduU		Propanediol utilization protein PduU
SRR5750008_02782	gene	pduU		
SRR5750008_02783	CDS	ccmK2		Carbon dioxide-concentrating mechanism protein CcmK 
SRR5750008_02783	gene	ccmK2		
SRR5750008_02784	CDS	rsxC_2		Electron transport complex subunit RsxC
SRR5750008_02784	gene	rsxC_2		
SRR5750008_02785	CDS	adhE_1		Aldehyde-alcohol dehydrogenase
SRR5750008_02785	gene	adhE_1		
SRR5750008_02786	CDS	adhE_2		Aldehyde-alcohol dehydrogenase
SRR5750008_02786	gene	adhE_2		
SRR5750008_02787	CDS	yvqK	2.5.1.17	Cob(I)yrinic acid a,c-diamide adenosyltransferase
SRR5750008_02787	gene	yvqK		
SRR5750008_02788	CDS	ccmL		Carbon dioxide concentrating mechanism protein CcmL
SRR5750008_02788	gene	ccmL		
SRR5750008_02789	CDS			hypothetical protein
SRR5750008_02789	gene			
SRR5750008_02790	CDS	pduL	2.3.1.222	Phosphate propanoyltransferase
SRR5750008_02790	gene	pduL		
SRR5750008_02791	CDS	ccmK1		Carbon dioxide-concentrating mechanism protein CcmK 
SRR5750008_02791	gene	ccmK1		
SRR5750008_02792	CDS	pduA_1		Propanediol utilization protein PduA
SRR5750008_02792	gene	pduA_1		
SRR5750008_02793	CDS			hypothetical protein
SRR5750008_02793	gene			
SRR5750008_02794	CDS	ddrA_3		Diol dehydratase-reactivating factor alpha subunit
SRR5750008_02794	gene	ddrA_3		
SRR5750008_02795	CDS	pduE	4.2.1.28	Propanediol dehydratase small subunit
SRR5750008_02795	gene	pduE		
SRR5750008_02796	CDS	pduD	4.2.1.28	Propanediol dehydratase medium subunit
SRR5750008_02796	gene	pduD		
SRR5750008_02797	CDS	pduC	4.2.1.28	Propanediol dehydratase large subunit
SRR5750008_02797	gene	pduC		
SRR5750008_02798	CDS	pduB		Propanediol utilization protein PduB
SRR5750008_02798	gene	pduB		
SRR5750008_02799	CDS	pduA_2		Propanediol utilization protein PduA
SRR5750008_02799	gene	pduA_2		
SRR5750008_02800	CDS	pduF		Propanediol diffusion facilitator
SRR5750008_02800	gene	pduF		
SRR5750008_02801	CDS	araC_1		Arabinose operon regulatory protein
SRR5750008_02801	gene	araC_1		
SRR5750008_02802	CDS	cbiA	6.3.5.11	Cobyrinate a,c-diamide synthase
SRR5750008_02802	gene	cbiA		
SRR5750008_02803	CDS	cobD_2		Cobalamin biosynthesis protein CobD
SRR5750008_02803	gene	cobD_2		
SRR5750008_02804	CDS	cbiC	5.4.99.60	Cobalt-precorrin-8 methylmutase
SRR5750008_02804	gene	cbiC		
SRR5750008_02805	CDS	cbiD	2.1.1.195	Cobalt-precorrin-5B C(1)-methyltransferase
SRR5750008_02805	gene	cbiD		
SRR5750008_02806	CDS	cbiE	2.1.1.289	Cobalt-precorrin-7 C(5)-methyltransferase
SRR5750008_02806	gene	cbiE		
SRR5750008_02807	CDS	cbiT	2.1.1.196	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
SRR5750008_02807	gene	cbiT		
SRR5750008_02808	CDS	cbiF	2.1.1.271	Cobalt-precorrin-4 C(11)-methyltransferase
SRR5750008_02808	gene	cbiF		
SRR5750008_02809	CDS	cbiG	3.7.1.12	Cobalt-precorrin-5A hydrolase
SRR5750008_02809	gene	cbiG		
SRR5750008_02810	CDS	cbiH	2.1.1.-	putative cobalt-factor III C(17)-methyltransferase
SRR5750008_02810	gene	cbiH		
SRR5750008_02811	CDS	cbiJ	1.3.1.106	Cobalt-precorrin-6A reductase
SRR5750008_02811	gene	cbiJ		
SRR5750008_02812	CDS	cbiK	4.99.1.3	Sirohydrochlorin cobaltochelatase
SRR5750008_02812	gene	cbiK		
SRR5750008_02813	CDS	cbiL	2.1.1.151	Cobalt-precorrin-2 C(20)-methyltransferase
SRR5750008_02813	gene	cbiL		
SRR5750008_02814	CDS	cbiM		Cobalt transport protein CbiM
SRR5750008_02814	gene	cbiM		
SRR5750008_02815	CDS	cbiN		Cobalt transport protein CbiN
SRR5750008_02815	gene	cbiN		
SRR5750008_02816	CDS	cbiQ		Cobalt transport protein CbiQ
SRR5750008_02816	gene	cbiQ		
SRR5750008_02817	CDS	cbiO	3.6.3.-	Cobalt import ATP-binding protein CbiO
SRR5750008_02817	gene	cbiO		
SRR5750008_02818	CDS	cobQ		Cobyric acid synthase
SRR5750008_02818	gene	cobQ		
SRR5750008_02819	CDS	cobU	2.7.1.156	Bifunctional adenosylcobalamin biosynthesis protein CobU
SRR5750008_02819	gene	cobU		
SRR5750008_02820	CDS	cobS	2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase
SRR5750008_02820	gene	cobS		
SRR5750008_02821	CDS	cobT	2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
SRR5750008_02821	gene	cobT		
SRR5750008_02822	CDS	erfK	2.-.-.-	putative L,D-transpeptidase ErfK/SrfK
SRR5750008_02822	gene	erfK		
SRR5750008_02823	tRNA			tRNA-Asn(gtt)
SRR5750008_02823	gene			
SRR5750008_02824	CDS	yeeO		putative FMN/FAD exporter YeeO
SRR5750008_02824	gene	yeeO		
SRR5750008_02825	tRNA			tRNA-Asn(gtt)
SRR5750008_02825	gene			
SRR5750008_02826	CDS			hypothetical protein
SRR5750008_02826	gene			
SRR5750008_02827	CDS	amn	3.2.2.4	AMP nucleosidase
SRR5750008_02827	gene	amn		
SRR5750008_02828	CDS			hypothetical protein
SRR5750008_02828	gene			
SRR5750008_02829	CDS			hypothetical protein
SRR5750008_02829	gene			
SRR5750008_02830	CDS	esiB_4		Secretory immunoglobulin A-binding protein EsiB
SRR5750008_02830	gene	esiB_4		
SRR5750008_02831	CDS			hypothetical protein
SRR5750008_02831	gene			
SRR5750008_02832	CDS			hypothetical protein
SRR5750008_02832	gene			
SRR5750008_02833	tRNA			tRNA-Asn(gtt)
SRR5750008_02833	gene			
SRR5750008_02834	tRNA			tRNA-Asn(gtt)
SRR5750008_02834	gene			
SRR5750008_02835	CDS	mtfA		Protein MtfA
SRR5750008_02835	gene	mtfA		
SRR5750008_02836	tRNA			tRNA-Ser(cga)
SRR5750008_02836	gene			
SRR5750008_02837	CDS			hypothetical protein
SRR5750008_02837	gene			
SRR5750008_02838	CDS			hypothetical protein
SRR5750008_02838	gene			
SRR5750008_02839	CDS			hypothetical protein
SRR5750008_02839	gene			
SRR5750008_02840	CDS			hypothetical protein
SRR5750008_02840	gene			
SRR5750008_02841	CDS			hypothetical protein
SRR5750008_02841	gene			
SRR5750008_02842	CDS			hypothetical protein
SRR5750008_02842	gene			
SRR5750008_02843	CDS			hypothetical protein
SRR5750008_02843	gene			
SRR5750008_02844	CDS			hypothetical protein
SRR5750008_02844	gene			
SRR5750008_02845	CDS			hypothetical protein
SRR5750008_02845	gene			
SRR5750008_02846	CDS			hypothetical protein
SRR5750008_02846	gene			
SRR5750008_02847	CDS			putative HTH-type transcriptional regulator
SRR5750008_02847	gene			
SRR5750008_02848	CDS			hypothetical protein
SRR5750008_02848	gene			
SRR5750008_02849	CDS			hypothetical protein
SRR5750008_02849	gene			
SRR5750008_02850	CDS			hypothetical protein
SRR5750008_02850	gene			
SRR5750008_02851	CDS			hypothetical protein
