locus_tag	ftype	gene	EC_number	product
SRR6317337_02368	gene	hybO		
SRR6317337_02369	CDS	fdnH_2		Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
SRR6317337_02369	gene	fdnH_2		
SRR6317337_02370	CDS	hybB		putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
SRR6317337_02370	gene	hybB		
SRR6317337_02371	CDS	hybC	1.12.99.6	Hydrogenase-2 large chain
SRR6317337_02371	gene	hybC		
SRR6317337_02372	CDS	hybD	3.4.23.-	Hydrogenase 2 maturation protease
SRR6317337_02372	gene	hybD		
SRR6317337_02373	CDS	hybE		Hydrogenase-2 operon protein HybE
SRR6317337_02373	gene	hybE		
SRR6317337_02374	CDS	hypA_3		hydrogenase nickel incorporation protein HypA
SRR6317337_02374	gene	hypA_3		
SRR6317337_02375	CDS	hybG		Hydrogenase-2 operon protein HybG
SRR6317337_02375	gene	hybG		
SRR6317337_02376	CDS	yfmC		Fe(3+)-citrate-binding protein YfmC
SRR6317337_02376	gene	yfmC		
SRR6317337_02377	CDS			hypothetical protein
SRR6317337_02377	gene			
SRR6317337_02378	CDS	yghU	1.8.4.-	Disulfide-bond oxidoreductase YghU
SRR6317337_02378	gene	yghU		
SRR6317337_02379	CDS	gss		Bifunctional glutathionylspermidine synthetase/amidase
SRR6317337_02379	gene	gss		
SRR6317337_02380	CDS	mcpQ		Methyl-accepting chemotaxis protein McpQ
SRR6317337_02380	gene	mcpQ		
SRR6317337_02381	CDS	uxaC	5.3.1.12	Uronate isomerase
SRR6317337_02381	gene	uxaC		
SRR6317337_02382	CDS	por_2	1.1.1.-	Polyol:NADP oxidoreductase
SRR6317337_02382	gene	por_2		
SRR6317337_02383	CDS	uxuA	4.2.1.8	Mannonate dehydratase
SRR6317337_02383	gene	uxuA		
SRR6317337_02384	CDS	exuT_2		Hexuronate transporter
SRR6317337_02384	gene	exuT_2		
SRR6317337_02385	CDS	ramA	3.5.1.100	(R)-stereoselective amidase
SRR6317337_02385	gene	ramA		
SRR6317337_02386	CDS	pgdA	3.5.1.-	Peptidoglycan deacetylase
SRR6317337_02386	gene	pgdA		
SRR6317337_02387	CDS			hypothetical protein
SRR6317337_02387	gene			
SRR6317337_02388	CDS	iraD		Anti-adapter protein IraD
SRR6317337_02388	gene	iraD		
SRR6317337_02389	CDS	feaB	1.2.1.39	Phenylacetaldehyde dehydrogenase
SRR6317337_02389	gene	feaB		
SRR6317337_02390	CDS	puuB	1.4.3.-	Gamma-glutamylputrescine oxidoreductase
SRR6317337_02390	gene	puuB		
SRR6317337_02391	CDS			hypothetical protein
SRR6317337_02391	gene			
SRR6317337_02392	CDS	steT		Serine/threonine exchanger SteT
SRR6317337_02392	gene	steT		
SRR6317337_02393	CDS			hypothetical protein
SRR6317337_02393	gene			
SRR6317337_02394	CDS	yhjB_1		Putative HTH-type transcriptional regulator YhjB
SRR6317337_02394	gene	yhjB_1		
SRR6317337_02395	CDS	atsB	1.1.99.-	Anaerobic sulfatase-maturating enzyme
SRR6317337_02395	gene	atsB		
SRR6317337_02396	CDS	atsA	3.1.6.1	Arylsulfatase
SRR6317337_02396	gene	atsA		
SRR6317337_02397	CDS	hcaR_1		Hca operon transcriptional activator HcaR
SRR6317337_02397	gene	hcaR_1		
SRR6317337_02398	CDS	mcl1	4.1.3.24	L-malyl-CoA/beta-methylmalyl-CoA lyase
SRR6317337_02398	gene	mcl1		
SRR6317337_02399	CDS	mch	4.2.1.148	Mesaconyl-CoA hydratase
SRR6317337_02399	gene	mch		
SRR6317337_02400	CDS	cat1	2.8.3.-	Succinyl-CoA:coenzyme A transferase
SRR6317337_02400	gene	cat1		
SRR6317337_02401	CDS			Virulence protein
SRR6317337_02401	gene			
SRR6317337_02402	tRNA			tRNA-Phe(gaa)
SRR6317337_02402	gene			
SRR6317337_02403	CDS	ydfK		putative membrane protein YdfK
SRR6317337_02403	gene	ydfK		
SRR6317337_02404	CDS	speC	4.1.1.17	Constitutive ornithine decarboxylase
SRR6317337_02404	gene	speC		
SRR6317337_02405	CDS	nupG		Nucleoside permease NupG
SRR6317337_02405	gene	nupG		
SRR6317337_02406	CDS	mltC	4.2.2.-	Membrane-bound lytic murein transglycosylase C
SRR6317337_02406	gene	mltC		
SRR6317337_02407	CDS	yggX		putative Fe(2+)-trafficking protein
SRR6317337_02407	gene	yggX		
SRR6317337_02408	CDS	mutY	3.2.2.-	Adenine DNA glycosylase
SRR6317337_02408	gene	mutY		
SRR6317337_02409	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
SRR6317337_02409	gene	trmB		
SRR6317337_02410	CDS			hypothetical protein
SRR6317337_02410	gene			
SRR6317337_02411	CDS			hypothetical protein
SRR6317337_02411	gene			
SRR6317337_02412	CDS	ansB_1	3.5.1.1	L-asparaginase 2
SRR6317337_02412	gene	ansB_1		
SRR6317337_02413	CDS			hypothetical protein
SRR6317337_02413	gene			
SRR6317337_02414	CDS	hemN_1	1.3.99.-	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
SRR6317337_02414	gene	hemN_1		
SRR6317337_02415	CDS	rdgB	3.6.1.9	dITP/XTP pyrophosphatase
SRR6317337_02415	gene	rdgB		
SRR6317337_02416	CDS			hypothetical protein
SRR6317337_02416	gene			
SRR6317337_02417	CDS			hypothetical protein
SRR6317337_02417	gene			
SRR6317337_02418	CDS			hypothetical protein
SRR6317337_02418	gene			
SRR6317337_02419	CDS	pilT		Twitching mobility protein
SRR6317337_02419	gene	pilT		
SRR6317337_02420	CDS			hypothetical protein
SRR6317337_02420	gene			
SRR6317337_02421	CDS	yqgF	3.1.-.-	Putative pre-16S rRNA nuclease
SRR6317337_02421	gene	yqgF		
SRR6317337_02422	CDS			hypothetical protein
SRR6317337_02422	gene			
SRR6317337_02423	CDS	gshB	6.3.2.3	Glutathione synthetase
SRR6317337_02423	gene	gshB		
SRR6317337_02424	CDS	rsmE	2.1.1.193	Ribosomal RNA small subunit methyltransferase E
SRR6317337_02424	gene	rsmE		
SRR6317337_02425	CDS	endA	3.1.21.1	Endonuclease-1
SRR6317337_02425	gene	endA		
SRR6317337_02426	CDS	sprT		Protein SprT
SRR6317337_02426	gene	sprT		
SRR6317337_02427	CDS	galP		Galactose-proton symporter
SRR6317337_02427	gene	galP		
SRR6317337_02428	CDS	metK	2.5.1.6	S-adenosylmethionine synthase
SRR6317337_02428	gene	metK		
SRR6317337_02429	CDS			hypothetical protein
SRR6317337_02429	gene			
SRR6317337_02430	CDS	speA	4.1.1.19	Biosynthetic arginine decarboxylase
SRR6317337_02430	gene	speA		
SRR6317337_02431	CDS			hypothetical protein
SRR6317337_02431	gene			
SRR6317337_02432	CDS	pdhR_2		Pyruvate dehydrogenase complex repressor
SRR6317337_02432	gene	pdhR_2		
SRR6317337_02433	CDS	mtlK	1.1.1.67	Mannitol 2-dehydrogenase
SRR6317337_02433	gene	mtlK		
SRR6317337_02434	CDS	lgoD	1.1.1.-	L-galactonate-5-dehydrogenase
SRR6317337_02434	gene	lgoD		
SRR6317337_02435	CDS	yjmC	1.1.1.-	putative oxidoreductase YjmC
SRR6317337_02435	gene	yjmC		
SRR6317337_02436	CDS	tabA_2		Toxin-antitoxin biofilm protein TabA
SRR6317337_02436	gene	tabA_2		
SRR6317337_02437	CDS	cpo	1.11.1.10	Non-heme chloroperoxidase
SRR6317337_02437	gene	cpo		
SRR6317337_02438	CDS	speB	3.5.3.11	Agmatinase
SRR6317337_02438	gene	speB		
SRR6317337_02439	CDS	loiP_1	3.4.24.-	Metalloprotease LoiP
SRR6317337_02439	gene	loiP_1		
SRR6317337_02440	CDS	tktA_1	2.2.1.1	Transketolase 1
SRR6317337_02440	gene	tktA_1		
SRR6317337_02441	CDS	ecfA1_1	3.6.3.-	Energy-coupling factor transporter ATP-binding protein EcfA1
SRR6317337_02441	gene	ecfA1_1		
SRR6317337_02442	CDS	ecfA1_2	3.6.3.-	Energy-coupling factor transporter ATP-binding protein EcfA1
SRR6317337_02442	gene	ecfA1_2		
SRR6317337_02443	CDS	ecfT		Energy-coupling factor transporter transmembrane protein EcfT
SRR6317337_02443	gene	ecfT		
SRR6317337_02444	CDS			hypothetical protein
SRR6317337_02444	gene			
SRR6317337_02445	CDS			hypothetical protein
SRR6317337_02445	gene			
SRR6317337_02446	CDS	epd	1.2.1.72	D-erythrose-4-phosphate dehydrogenase
SRR6317337_02446	gene	epd		
SRR6317337_02447	CDS	pgk	2.7.2.3	Phosphoglycerate kinase
SRR6317337_02447	gene	pgk		
SRR6317337_02448	CDS	fbaA	4.1.2.13	Fructose-bisphosphate aldolase class 2
SRR6317337_02448	gene	fbaA		
SRR6317337_02449	CDS	mscS_1		Small-conductance mechanosensitive channel
SRR6317337_02449	gene	mscS_1		
SRR6317337_02450	CDS	argO		Arginine exporter protein ArgO
SRR6317337_02450	gene	argO		
SRR6317337_02451	CDS			26 kDa periplasmic immunogenic protein
SRR6317337_02451	gene			
SRR6317337_02452	CDS	argP		HTH-type transcriptional regulator ArgP
SRR6317337_02452	gene	argP		
SRR6317337_02453	CDS	rpiA	5.3.1.6	Ribose-5-phosphate isomerase A
SRR6317337_02453	gene	rpiA		
SRR6317337_02454	CDS	serA	1.1.1.95	D-3-phosphoglycerate dehydrogenase
SRR6317337_02454	gene	serA		
SRR6317337_02455	CDS	ygfA	6.3.3.2	5-formyltetrahydrofolate cyclo-ligase
SRR6317337_02455	gene	ygfA		
SRR6317337_02456	CDS	zapA		Cell division protein ZapA
SRR6317337_02456	gene	zapA		
SRR6317337_02457	CDS			hypothetical protein
SRR6317337_02457	gene			
SRR6317337_02458	CDS	pepP	3.4.11.9	Xaa-Pro aminopeptidase
SRR6317337_02458	gene	pepP		
SRR6317337_02459	CDS	ubiH	1.14.13.-	2-octaprenyl-6-methoxyphenol hydroxylase
SRR6317337_02459	gene	ubiH		
SRR6317337_02460	CDS	ubiI	1.14.13.-	2-octaprenylphenol hydroxylase
SRR6317337_02460	gene	ubiI		
SRR6317337_02461	CDS	gcvT	2.1.2.10	Aminomethyltransferase
SRR6317337_02461	gene	gcvT		
SRR6317337_02462	CDS	gcvH		Glycine cleavage system H protein
SRR6317337_02462	gene	gcvH		
SRR6317337_02463	CDS	gcvP	1.4.4.2	Glycine dehydrogenase (decarboxylating)
SRR6317337_02463	gene	gcvP		
SRR6317337_02464	CDS			hypothetical protein
SRR6317337_02464	gene			
SRR6317337_02465	CDS	bglA	3.2.1.86	6-phospho-beta-glucosidase BglA
SRR6317337_02465	gene	bglA		
SRR6317337_02466	CDS			hypothetical protein
SRR6317337_02466	gene			
SRR6317337_02467	CDS			hypothetical protein
SRR6317337_02467	gene			
SRR6317337_02468	CDS			hypothetical protein
SRR6317337_02468	gene			
SRR6317337_02469	CDS	ygfZ		tRNA-modifying protein YgfZ
SRR6317337_02469	gene	ygfZ		
SRR6317337_02470	CDS	sdhE		FAD assembly factor SdhE
SRR6317337_02470	gene	sdhE		
SRR6317337_02471	CDS	ygfX		Inner membrane protein YgfX
SRR6317337_02471	gene	ygfX		
SRR6317337_02472	CDS	fldB		Flavodoxin 2
SRR6317337_02472	gene	fldB		
SRR6317337_02473	CDS	xerD_3		Tyrosine recombinase XerD
SRR6317337_02473	gene	xerD_3		
SRR6317337_02474	CDS	dsbC		Thiol:disulfide interchange protein DsbC
SRR6317337_02474	gene	dsbC		
SRR6317337_02475	CDS	recJ	3.1.-.-	Single-stranded-DNA-specific exonuclease RecJ
SRR6317337_02475	gene	recJ		
SRR6317337_02476	CDS	prfB_2		Peptide chain release factor RF2
SRR6317337_02476	gene	prfB_2		
SRR6317337_02477	CDS	lysS	6.1.1.6	Lysine--tRNA ligase
SRR6317337_02477	gene	lysS		
SRR6317337_02478	CDS	idi	5.3.3.2	Isopentenyl-diphosphate Delta-isomerase
SRR6317337_02478	gene	idi		
SRR6317337_02479	CDS	nlpD_2		Murein hydrolase activator NlpD
SRR6317337_02479	gene	nlpD_2		
SRR6317337_02480	tRNA			tRNA-Gly(ccc)
SRR6317337_02480	gene			
SRR6317337_02481	CDS			hypothetical protein
SRR6317337_02481	gene			
SRR6317337_02482	CDS			hypothetical protein
SRR6317337_02482	gene			
SRR6317337_02483	CDS	vapB		Antitoxin VapB
SRR6317337_02483	gene	vapB		
SRR6317337_02484	CDS	vapC	3.1.-.-	tRNA(fMet)-specific endonuclease VapC
SRR6317337_02484	gene	vapC		
SRR6317337_02485	CDS	accA	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
SRR6317337_02485	gene	accA		
SRR6317337_02486	CDS	dnaE	2.7.7.7	DNA polymerase III subunit alpha
SRR6317337_02486	gene	dnaE		
SRR6317337_02487	CDS	rnhB	3.1.26.4	Ribonuclease HII
SRR6317337_02487	gene	rnhB		
SRR6317337_02488	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
SRR6317337_02488	gene	lpxB		
SRR6317337_02489	CDS	lpxA	2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
SRR6317337_02489	gene	lpxA		
SRR6317337_02490	CDS	fabZ	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
SRR6317337_02490	gene	fabZ		
SRR6317337_02491	CDS	lpxD_2	2.3.1.191	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
SRR6317337_02491	gene	lpxD_2		
SRR6317337_02492	CDS	skp		Chaperone protein Skp
SRR6317337_02492	gene	skp		
SRR6317337_02493	CDS	bamA		Outer membrane protein assembly factor BamA
SRR6317337_02493	gene	bamA		
SRR6317337_02494	CDS	rseP	3.4.24.-	Regulator of sigma-E protease RseP
SRR6317337_02494	gene	rseP		
SRR6317337_02495	CDS	cdsA	2.7.7.41	Phosphatidate cytidylyltransferase
SRR6317337_02495	gene	cdsA		
SRR6317337_02496	CDS	uppS	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
SRR6317337_02496	gene	uppS		
SRR6317337_02497	CDS	dxr	1.1.1.267	1-deoxy-D-xylulose 5-phosphate reductoisomerase
SRR6317337_02497	gene	dxr		
SRR6317337_02498	CDS	frr		Ribosome-recycling factor
SRR6317337_02498	gene	frr		
SRR6317337_02499	CDS	pyrH	2.7.4.22	Uridylate kinase
SRR6317337_02499	gene	pyrH		
SRR6317337_02500	CDS	tsf		Elongation factor Ts
SRR6317337_02500	gene	tsf		
SRR6317337_02501	CDS	rpsB		30S ribosomal protein S2
SRR6317337_02501	gene	rpsB		
SRR6317337_02502	CDS	map	3.4.11.18	Methionine aminopeptidase
SRR6317337_02502	gene	map		
SRR6317337_02503	CDS	glnD		Bifunctional uridylyltransferase/uridylyl-removing enzyme
SRR6317337_02503	gene	glnD		
SRR6317337_02504	CDS	dapD	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
SRR6317337_02504	gene	dapD		
SRR6317337_02505	CDS	proP_2		Proline/betaine transporter
SRR6317337_02505	gene	proP_2		
SRR6317337_02506	CDS			hypothetical protein
SRR6317337_02506	gene			
SRR6317337_02507	CDS	cdaR		Carbohydrate diacid regulator
SRR6317337_02507	gene	cdaR		
SRR6317337_02508	CDS	degP	3.4.21.107	Periplasmic serine endoprotease DegP
SRR6317337_02508	gene	degP		
SRR6317337_02509	CDS	dgt	3.1.5.1	Deoxyguanosinetriphosphate triphosphohydrolase
SRR6317337_02509	gene	dgt		
SRR6317337_02510	CDS	mtnN	3.2.2.9	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
SRR6317337_02510	gene	mtnN		
SRR6317337_02511	CDS	btuF		Vitamin B12-binding protein
SRR6317337_02511	gene	btuF		
SRR6317337_02512	CDS			hypothetical protein
SRR6317337_02512	gene			
SRR6317337_02513	CDS	erpA		Iron-sulfur cluster insertion protein ErpA
SRR6317337_02513	gene	erpA		
SRR6317337_02514	CDS	clcA		H(+)/Cl(-) exchange transporter ClcA
SRR6317337_02514	gene	clcA		
SRR6317337_02515	CDS	hemL	5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase
SRR6317337_02515	gene	hemL		
SRR6317337_02516	CDS			hypothetical protein
SRR6317337_02516	gene			
SRR6317337_02517	CDS	yfcP		putative fimbrial-like protein YfcP
SRR6317337_02517	gene	yfcP		
SRR6317337_02518	CDS	yfcQ		putative fimbrial-like protein YfcQ
SRR6317337_02518	gene	yfcQ		
SRR6317337_02519	CDS	yfcR		putative fimbrial-like protein YfcR
SRR6317337_02519	gene	yfcR		
SRR6317337_02520	CDS	yfcS		putative fimbrial chaperone YfcS
SRR6317337_02520	gene	yfcS		
SRR6317337_02521	CDS	papC_2		Outer membrane usher protein PapC
SRR6317337_02521	gene	papC_2		
SRR6317337_02522	CDS	smfA		Fimbria A protein
SRR6317337_02522	gene	smfA		
SRR6317337_02523	CDS			hypothetical protein
SRR6317337_02523	gene			
SRR6317337_02524	CDS	fhuB		Iron(3+)-hydroxamate import system permease protein FhuB
SRR6317337_02524	gene	fhuB		
SRR6317337_02525	CDS	fhuD		Iron(3+)-hydroxamate-binding protein FhuD
SRR6317337_02525	gene	fhuD		
SRR6317337_02526	CDS	fhuC	3.6.3.34	Iron(3+)-hydroxamate import ATP-binding protein FhuC
SRR6317337_02526	gene	fhuC		
SRR6317337_02527	CDS	fhuA_2		Ferrichrome-iron receptor
SRR6317337_02527	gene	fhuA_2		
SRR6317337_02528	CDS	mrcB		Penicillin-binding protein 1B
SRR6317337_02528	gene	mrcB		
SRR6317337_02529	CDS	srmB_1	3.6.4.13	ATP-dependent RNA helicase SrmB
SRR6317337_02529	gene	srmB_1		
SRR6317337_02530	CDS	thpR	3.1.4.-	RNA 2',3'-cyclic phosphodiesterase
SRR6317337_02530	gene	thpR		
SRR6317337_02531	CDS	sfsA		Sugar fermentation stimulation protein A
SRR6317337_02531	gene	sfsA		
SRR6317337_02532	CDS	dksA		RNA polymerase-binding transcription factor DksA
SRR6317337_02532	gene	dksA		
SRR6317337_02533	CDS	gluQ	6.1.1.-	Glutamyl-Q tRNA(Asp) synthetase
SRR6317337_02533	gene	gluQ		
SRR6317337_02534	CDS	pcnB	2.7.7.19	Poly(A) polymerase I
SRR6317337_02534	gene	pcnB		
SRR6317337_02535	CDS	folK	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
SRR6317337_02535	gene	folK		
SRR6317337_02536	CDS	panB	2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase
SRR6317337_02536	gene	panB		
SRR6317337_02537	CDS	panC	6.3.2.1	Pantothenate synthetase
SRR6317337_02537	gene	panC		
SRR6317337_02538	CDS	panD	4.1.1.11	Aspartate 1-decarboxylase
SRR6317337_02538	gene	panD		
SRR6317337_02539	CDS	icaB	3.5.1.-	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
SRR6317337_02539	gene	icaB		
SRR6317337_02540	CDS	levD	2.7.1.202	PTS system fructose-specific EIIA component
SRR6317337_02540	gene	levD		
SRR6317337_02541	CDS	fimA_4		Type-1 fimbrial protein, A chain
SRR6317337_02541	gene	fimA_4		
SRR6317337_02542	CDS	fimC_2		Chaperone protein FimC
SRR6317337_02542	gene	fimC_2		
SRR6317337_02543	CDS	fimD_3		Outer membrane usher protein FimD
SRR6317337_02543	gene	fimD_3		
SRR6317337_02544	CDS	lpfD_1		putative minor fimbrial subunit LpfD
SRR6317337_02544	gene	lpfD_1		
SRR6317337_02545	CDS	yadH		Inner membrane transport permease YadH
SRR6317337_02545	gene	yadH		
SRR6317337_02546	CDS	drrA	3.6.3.-	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
SRR6317337_02546	gene	drrA		
SRR6317337_02547	CDS	can	4.2.1.1	Carbonic anhydrase 2
SRR6317337_02547	gene	can		
SRR6317337_02548	CDS	hpt	2.4.2.8	Hypoxanthine phosphoribosyltransferase
SRR6317337_02548	gene	hpt		
SRR6317337_02549	CDS	gcd	1.1.5.2	Quinoprotein glucose dehydrogenase
SRR6317337_02549	gene	gcd		
SRR6317337_02550	CDS	cueO		Blue copper oxidase CueO
SRR6317337_02550	gene	cueO		
SRR6317337_02551	CDS			hypothetical protein
SRR6317337_02551	gene			
SRR6317337_02552	CDS	speE	2.5.1.-	Polyamine aminopropyltransferase
SRR6317337_02552	gene	speE		
SRR6317337_02553	CDS	speD	4.1.1.50	S-adenosylmethionine decarboxylase proenzyme
SRR6317337_02553	gene	speD		
SRR6317337_02554	CDS	glcR_2		HTH-type transcriptional repressor GlcR
SRR6317337_02554	gene	glcR_2		
SRR6317337_02555	CDS	pdxA2	1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase 2
SRR6317337_02555	gene	pdxA2		
SRR6317337_02556	CDS			hypothetical protein
SRR6317337_02556	gene			
SRR6317337_02557	CDS	kdgT_2		2-keto-3-deoxygluconate permease
SRR6317337_02557	gene	kdgT_2		
SRR6317337_02558	CDS			hypothetical protein
SRR6317337_02558	gene			
SRR6317337_02559	CDS			hypothetical protein
SRR6317337_02559	gene			
SRR6317337_02560	CDS	acnB	4.2.1.3	Aconitate hydratase B
SRR6317337_02560	gene	acnB		
SRR6317337_02561	CDS			hypothetical protein
SRR6317337_02561	gene			
SRR6317337_02562	CDS			hypothetical protein
SRR6317337_02562	gene			
SRR6317337_02563	CDS			hypothetical protein
SRR6317337_02563	gene			
SRR6317337_02564	CDS	lpdA	1.8.1.4	Dihydrolipoyl dehydrogenase
SRR6317337_02564	gene	lpdA		
SRR6317337_02565	CDS	aceF	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
SRR6317337_02565	gene	aceF		
SRR6317337_02566	CDS	aceE	1.2.4.1	Pyruvate dehydrogenase E1 component
SRR6317337_02566	gene	aceE		
SRR6317337_02567	CDS	pdhR_3		Pyruvate dehydrogenase complex repressor
SRR6317337_02567	gene	pdhR_3		
SRR6317337_02568	CDS	aroP		Aromatic amino acid transport protein AroP
SRR6317337_02568	gene	aroP		
SRR6317337_02569	CDS	yicJ_1		Inner membrane symporter YicJ
SRR6317337_02569	gene	yicJ_1		
SRR6317337_02570	CDS		3.2.1.55	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
SRR6317337_02570	gene			
SRR6317337_02571	CDS			hypothetical protein
SRR6317337_02571	gene			
SRR6317337_02572	CDS	ampD	3.5.1.28	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
SRR6317337_02572	gene	ampD		
SRR6317337_02573	CDS	nadC	2.4.2.19	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
SRR6317337_02573	gene	nadC		
SRR6317337_02574	CDS	pilE1		Fimbrial protein
SRR6317337_02574	gene	pilE1		
SRR6317337_02575	CDS	epsE		Type II secretion system protein E
SRR6317337_02575	gene	epsE		
SRR6317337_02576	CDS	epsF		Type II secretion system protein F
SRR6317337_02576	gene	epsF		
SRR6317337_02577	CDS	guaC	1.7.1.7	GMP reductase
SRR6317337_02577	gene	guaC		
SRR6317337_02578	CDS	coaE	2.7.1.24	Dephospho-CoA kinase
SRR6317337_02578	gene	coaE		
SRR6317337_02579	CDS	zapD		Cell division protein ZapD
SRR6317337_02579	gene	zapD		
SRR6317337_02580	CDS	yacG		DNA gyrase inhibitor YacG
SRR6317337_02580	gene	yacG		
SRR6317337_02581	CDS	mutT	3.6.1.55	8-oxo-dGTP diphosphatase
SRR6317337_02581	gene	mutT		
SRR6317337_02582	CDS	secA		Protein translocase subunit SecA
SRR6317337_02582	gene	secA		
SRR6317337_02583	CDS	secM		Secretion monitor
SRR6317337_02583	gene	secM		
SRR6317337_02584	CDS	lpxC	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
SRR6317337_02584	gene	lpxC		
SRR6317337_02585	CDS	ftsZ		Cell division protein FtsZ
SRR6317337_02585	gene	ftsZ		
SRR6317337_02586	CDS	ftsA_1		Cell division protein FtsA
SRR6317337_02586	gene	ftsA_1		
SRR6317337_02587	CDS	ftsQ		Cell division protein FtsQ
SRR6317337_02587	gene	ftsQ		
SRR6317337_02588	CDS	ddlB	6.3.2.4	D-alanine--D-alanine ligase B
SRR6317337_02588	gene	ddlB		
SRR6317337_02589	CDS	murC	6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase
SRR6317337_02589	gene	murC		
SRR6317337_02590	CDS	murG	2.4.1.227	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
SRR6317337_02590	gene	murG		
SRR6317337_02591	CDS	ftsW	2.4.1.129	putative peptidoglycan glycosyltransferase FtsW
SRR6317337_02591	gene	ftsW		
SRR6317337_02592	CDS	murD	6.3.2.9	UDP-N-acetylmuramoylalanine--D-glutamate ligase
SRR6317337_02592	gene	murD		
SRR6317337_02593	CDS	mraY	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase
SRR6317337_02593	gene	mraY		
SRR6317337_02594	CDS	murF	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
SRR6317337_02594	gene	murF		
SRR6317337_02595	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
SRR6317337_02595	gene	murE		
SRR6317337_02596	CDS	ftsI_2	3.4.16.4	Peptidoglycan D,D-transpeptidase FtsI
SRR6317337_02596	gene	ftsI_2		
SRR6317337_02597	CDS	ftsL		Cell division protein FtsL
SRR6317337_02597	gene	ftsL		
SRR6317337_02598	CDS	rsmH	2.1.1.199	Ribosomal RNA small subunit methyltransferase H
SRR6317337_02598	gene	rsmH		
SRR6317337_02599	CDS	mraZ		Transcriptional regulator MraZ
SRR6317337_02599	gene	mraZ		
SRR6317337_02600	CDS	cra		Catabolite repressor/activator
SRR6317337_02600	gene	cra		
SRR6317337_02601	CDS	ilvH	2.2.1.6	Acetolactate synthase isozyme 3 small subunit
SRR6317337_02601	gene	ilvH		
SRR6317337_02602	CDS	ilvI	2.2.1.6	Acetolactate synthase isozyme 3 large subunit
SRR6317337_02602	gene	ilvI		
SRR6317337_02603	CDS	leuO_2		HTH-type transcriptional regulator LeuO
SRR6317337_02603	gene	leuO_2		
SRR6317337_02604	CDS	leuA	2.3.3.13	2-isopropylmalate synthase
SRR6317337_02604	gene	leuA		
SRR6317337_02605	CDS	leuB	1.1.1.85	3-isopropylmalate dehydrogenase
SRR6317337_02605	gene	leuB		
SRR6317337_02606	CDS	leuC1	4.2.1.33	3-isopropylmalate dehydratase large subunit 1
SRR6317337_02606	gene	leuC1		
SRR6317337_02607	CDS	leuD1	4.2.1.33	3-isopropylmalate dehydratase small subunit 1
SRR6317337_02607	gene	leuD1		
SRR6317337_02608	CDS	sgrT		Putative inhibitor of glucose uptake transporter SgrT
SRR6317337_02608	gene	sgrT		
SRR6317337_02609	CDS	sgrR_3		HTH-type transcriptional regulator SgrR
SRR6317337_02609	gene	sgrR_3		
SRR6317337_02610	CDS	thiB		Thiamine-binding periplasmic protein
SRR6317337_02610	gene	thiB		
SRR6317337_02611	CDS	cysW_1		Sulfate transport system permease protein CysW
SRR6317337_02611	gene	cysW_1		
SRR6317337_02612	CDS	thiQ	3.6.3.-	Thiamine import ATP-binding protein ThiQ
SRR6317337_02612	gene	thiQ		
SRR6317337_02613	CDS	yabI		Inner membrane protein YabI
SRR6317337_02613	gene	yabI		
SRR6317337_02614	CDS	araC_2		Arabinose operon regulatory protein
SRR6317337_02614	gene	araC_2		
SRR6317337_02615	CDS	araB	2.7.1.16	Ribulokinase
SRR6317337_02615	gene	araB		
SRR6317337_02616	CDS	araA	5.3.1.4	L-arabinose isomerase
